Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ལ་མངའ་བ། ཞི་བ་ཆོས་ཀྱི་སྐུ་,སོ་སོ་,སོ་སོ ར་,སོ་སོ ར་,སོ་སོ་,རང་གིས་རིག་པ་ལ་སྐྱབས་སུ་མཆིའོ། །དགེ་,K,p,,,,,,,,c=d p=n 67.86%,c སོ་སོར(6579); p སོ་སོ(10614), སོ་སོ་རང(280); d སོ་སོར(6579); n སོ་སོ(10614), སོ་སོ་རང(280); ,T3966,7
ཤིང་ལྟ་བུར། །རྟག་ཏུ་སྲོག་ཆགས་ཐམས་ཅད་,ཀྱི,ཀྱིས,ཀྱིས,ཀྱི,། །འདོད་དགུར་དཔག་མེད་སྤྱོད་པར་ཤོག །མཐོང་,K,p,,,,,,,,c=d p=n 67.86%,c ཀྱིས(6156), ཀྱིས།_།(3361), ཐམས་ཅད་ཀྱིས(433), ཐམས་ཅད་ཀྱིས།_།(353); p ཀྱི(5256), ཀྱི།_།(2371), ཐམས་ཅད་ཀྱི(721), ཐམས་ཅད་ཀྱི།_།(666); d ཀྱིས(6156), ཀྱིས།_།(3361), ཐམས་ཅད་ཀྱིས(433), ཐམས་ཅད་ཀྱིས།_།(353); n ཀྱི(5256), ཀྱི།_།(2371), ཐམས་ཅད་ཀྱི(721), ཐམས་ཅད་ཀྱི།_།(666); ,T3966,24
ཅད་ཀྱི་སྤྱན་སྔར་བླ་ན་མེད་པའི་སོ་སོར་,བཤགས་པ ར་,བཤགས་པ ས་,བཤགས་པ ས་,བཤགས་པ ར་,འཆགས་སོ། །མི་འཆབ་བོ། །སླན་ཆད་འདི་,K,,≠,,,,,,,c=d p=n 67.86%,c ; p བཤགས་པར(570); d ; n བཤགས་པར(570); ,T3966,4
པོ་སུ་རན་དྲ་བོདྷི་དང་། ཞུ་ཆེན་གྱི་,ལོ་ ལོཙྪ་བ་,ལོ་ཙཱ་བ་,ལོ་ཙཱ་བ་,ལོ་ ལོཙྪ་བ་,བན་དེ་ཡེ་ཤེས་སྡེས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་,K,,,nw✘,,,,,,c=d p=n 67.86%,c ལོ་ཙཱ་བ(58); p ; d ལོ་ཙཱ་བ(58); n ; ,T3966,27
བསྐྱེད་པར་བགྱི། །སེམས་ཅན་ཐམས་ཅད་བདག་གིས་,#འགྲོན་,མགྲོན་,མགྲོན་,#འགྲོན་,དུ་གཉེར། །བྱང་ཆུབ་སྤྱོད་མཆོག་ཡིད་འོང་སྤྱད་,K,,,nw✓,,,,,,c=d p=n 67.86%,c མགྲོན(442), མགྲོན་དུ(391); p འགྲོན(387), འགྲོན་དུ(43); d མགྲོན(442), མགྲོན་དུ(391); n འགྲོན(387), འགྲོན་དུ(43); ,T3966,15
མ་ལ་སོགས་པ་སེམས་ཅན་མ་བརྒལ་བ་རྣམས་ནི་,#སྒྲལ་,བསྒྲལ་,བསྒྲལ་,#སྒྲལ་,ལོ། །མ་གྲོལ་བ་རྣམས་ནི་དགྲོལ་ལོ། །,K,,,nw✓,,,,,,c=d p=n 67.86%,c བསྒྲལ(117), ནི་བསྒྲལ(54); p སྒྲལ(2); d བསྒྲལ(117), ནི་བསྒྲལ(54); n སྒྲལ(2); ,T3966,18
པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པ་རྫོགས་,སོ,#སྟོ,#སྟོ,སོ,།། །།རྒྱ་གར་གྱི་མཁན་པོ་སུ་རན་དྲ་བོདྷི་,K,,,nw✓,,,,,,c=d p=n 67.86%,c སྟོ(16); p སོ(40406), སོ།།_།།(1472), རྫོགས་སོ(120), རྫོགས་སོ།།_།།(1081), རྫོགས་སོ།།_།།རྒྱ་གར(340); d སྟོ(16); n སོ(40406), སོ།།_།།(1472), རྫོགས་སོ(120), རྫོགས་སོ།།_།།(1081), རྫོགས་སོ།།_།།རྒྱ་གར(340); ,T3966,25
,#ཨུཏ་པ་ ཏ་,#ཙིཏྟ་ #ཨུཏྤཱ་ ད་,#ཙིཏྟ་ #ཨུཏྤཱ་ ད་,#ཨུཏ་པ་ ཏ་,བི་དྷི། བོད་སྐད་དུ། བྱང་ཆུབ་ཏུ་,K,,,,✓,,,,,c=d p=n 67.86%,c ; p ; d ; n ; ,T3966,1
ཐོག་མ་དང་ཐ་མ་མ་མཆིས་པའི་འཁོར་བ་,#༼ན་,ན་,ན་,#༼ན་,འཁོར་བའི་ཚེ། ལུས་དང་ངག་དང་ཡིད་ཀྱིས,K,,,,✓,,,,,c=d p=n 67.86%,c ན(73509), ན་འཁོར་བ(49), འཁོར་བ་ན(357), འཁོར་བ་ན་འཁོར་བའི(40); p ; d ན(73509), ན་འཁོར་བ(49), འཁོར་བ་ན(357), འཁོར་བ་ན་འཁོར་བའི(40); n ; ,T3966,2
རྫོགས་སྟོ།། །།རྒྱ་གར་གྱི་མཁན་པོ་སུ་རན་,#རེནྟྲ་,དྲ་,དྲ་,#རེནྟྲ་,བོདྷི་དང་། ཞུ་ཆེན་གྱི་ལོ་ཙཱ་བ་བན་དེ་ཡེ་,K,,,,✓,,,,,c=d p=n 67.86%,c དྲ(128); p རེནྟྲ(1); d དྲ(128); n རེནྟྲ(1); ,T3966,26
