Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཡོན་ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་,ལེའུ་,,ལེའུ ར་,ལེའུ་,བྱས་པ། འཕགས་པ་འཇམ་དཔལ་ལ་ཕྱག་འཚལ་,K,p,,,,,,,,p=n d 50.00%,p ལེའུ(17); d ལེའུར(17); n ལེའུ(17); ,T1157,1
པ་གཉིས་ཀྱི་རྒྱུ། །དེ་མིན་དེ་ཉིད་སར་,གནས་པ,,གནས་པ ས,གནས་པ ས, །།འདིར་ནི་སྦྱོར་བ་རྣམ་གཉིས་བྱས། །སྔ་,K,p,,,,,,,,p d=n 37.50%,p གནས་པ(1940), གནས་པ།_།(724); d གནས་པས(321), གནས་པས།_།(184); n གནས་པས(321), གནས་པས།_།(184); ,T1157,5
ཏན་མཐའ་ཡས་པར་བསྟོད་པའི་དོན་གྱི་ཚིག་ལེའུར་,བྱས་པ ས་,,བྱས་པ་,བྱས་པ ས་,སློབ་དཔོན་ཆེན་པོ་ཕྱོགས་ཀྱི་གླང་པོས་མཛད་པ་,K,p,,,,,,,,p=n d 50.00%,p བྱས་པས(395); d བྱས་པ(1536); n བྱས་པས(395); ,T1157,6
མཛད་པ་རྫོགས་སོ།། །།རྒྱ་གར་གྱི་མཁན་པོ་,སརྦ་ #ཛྙཱ་,,སརྦ་ཛྙ་,སརྦ་ཛྙ་,དེ་བ་དང་། ལོ་ཙཱ་བ་བནྡེ་རིན་ཆེན་,K,,,,✓,,,,,p d=n 37.50%,p ; d ; n ; ,T1157,7
སྒྲོ་དག་དང་། །ང་རྒྱལ་མེད་དང་འདོད་དོན་,སྒྲུབ,,བསྒྲུབ,བསྒྲུབ, །།ཚིགས་བཅད་དོན་བཞི་ལྡན་པ་ཡིས། །བསྟོད་,K,,,,,⟶,,,,p d=n 37.50%,p སྒྲུབ(176), སྒྲུབ།_།(143), དོན་སྒྲུབ(88); d བསྒྲུབ(271), བསྒྲུབ།_།(267), དོན་བསྒྲུབ(51); n བསྒྲུབ(271), བསྒྲུབ།_།(267), དོན་བསྒྲུབ(51); ,T1157,2
རྒྱུ། །འབྲས་བུ་སེམས་ཅན་དོན་ཉིད་བསྟན། །,བསམ་པ་,,བསྟན་པ་,བསམ་པ་,སྦྱོར་བ་དབང་མཛད་པའི། །གནས་སྐབས་གསུམ་གྱིས་,K,,,,,≠,,,,p=n d 50.00%,p བསམ་པ(44), །_།བསམ་པ(460); d བསྟན་པ(590), །_།བསྟན་པ(398); n བསམ་པ(44), །_།བསམ་པ(460); ,T1157,3
བསྟན། །རིགས་དང་དགེ་བཤེས་སྙིང་རྗེ་དང་། །,སྐྱོ་,,སྐྱོན་,སྐྱོ་,མེད་བསམས་པ་གཉིས་ཀྱི་རྒྱུ། །དེ་མིན་དེ་,K,,,,,?,,,,p=n d 50.00%,p སྐྱོ(24), །_།སྐྱོ(107); d སྐྱོན(29), །_།སྐྱོན(305), སྐྱོན་མེད(955), །_།སྐྱོན་མེད(56); n སྐྱོ(24), །_།སྐྱོ(107); ,T1157,4
བརྩེགས་རཀྵི་ཏས་ཞུས་ནས་གཏན་ལ་ཕབ་པའོ།།,,,,,,K,,,,,,,[ ],,p=d=n 12.50%,p (1), །།(216); d (1), །།(216); n (1), །།(216); ,T1157,8
