Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
དང་། བསྟབས་པ་མེད་པར་གདུ་ཞིང་འདོད་པས་ཀུན་,ན་,ནས་,ནས་,ན་,དཀྲིས་པའི་སེམས་ཀྱིས་ཟ་བར་བྱེད་པ་དེ་ཡང་,K,g,,,,,,,,c=d p=n 82.28%,c ནས(35333), ཀུན་ནས(7977), ནས་དཀྲིས་པ(133), ཀུན་ནས་དཀྲིས་པ(133); p ན(73509), ཀུན་ན(245); d ནས(35333), ཀུན་ནས(7977), ནས་དཀྲིས་པ(133), ཀུན་ནས་དཀྲིས་པ(133); n ན(73509), ཀུན་ན(245); ,D3856,49
སོ། །དེ་དག་ཐམས་ཅད་ཀྱིས་མི་འགྱུར་བ་,ན་,ནི་,ནི་,ན་,སུན་མ་ཕྱིན་པའོ། །སྡུག་བསྔལ་མ་ལུས་ཞི་,K,g,,,,,,,,c=d p=n 82.28%,c ནི(44237), འགྱུར་བ་ནི(139); p ན(73509); d ནི(44237), འགྱུར་བ་ནི(139); n ན(73509); ,D3856,61
། །དེ་དག་མྱ་ངན་འདས་ལེགས་འདས། །དེ་,ལ་,ལས་,ལས་,ལས་,གཞན་གང་ལུས་བཅད་ཆད། །དེ་ཡང་མྱ་ངན་,K,g,,,,,,,,c=d=n p 4.01%,c ལས(5885), དེ་ལས(5447), ལས་གཞན(2196), དེ་ལས་གཞན(480), །_།དེ་ལས་གཞན(115); p ལ(33965), དེ་ལ(763), ལ་གཞན(623), དེ་ལ་གཞན(71); d ལས(5885), དེ་ལས(5447), ལས་གཞན(2196), དེ་ལས་གཞན(480), །_།དེ་ལས་གཞན(115); n ལས(5885), དེ་ལས(5447), ལས་གཞན(2196), དེ་ལས་གཞན(480), །_།དེ་ལས་གཞན(115); ,D3856,93
ཞིང་དབྱེ་བར་བྱ་བའི་སེམས་ཀྱང་མི་སྐྱེ་བ་,ལ །_,དང ་།_,དང ་།_,ལ །_,གདོལ་པའི་རིགས་ངན་ཡང་རྒྱལ་པོའི་གདུང་རིགས་མཐོན་,K,g,,,,,,,,c=d p=n 82.28%,c དང་།_(394717), སྐྱེ་བ་དང་།_(1188); p ལ།_(19029); d དང་།_(394717), སྐྱེ་བ་དང་།_(1188); n ལ།_(19029); ,D3856,105
འཇིག་རྟེན་སྒོ་ང་ལས་སྐྱེས་པ་དང་། མངལ་,ནས་,ནས་,ནས་,ན་,སྐྱེས་པ་དང་། དྲོད་གཤེར་ལས་སྐྱེས་པ་དང་,K,g,,,,,,,,c=p=d n 8.62%,c ནས(35333), མངལ་ནས(191), ནས་སྐྱེས་པ(145), མངལ་ནས་སྐྱེས་པ(48); p ནས(35333), མངལ་ནས(191), ནས་སྐྱེས་པ(145), མངལ་ནས་སྐྱེས་པ(48); d ནས(35333), མངལ་ནས(191), ནས་སྐྱེས་པ(145), མངལ་ནས་སྐྱེས་པ(48); n ན(73509), མངལ་ན(478), ན་སྐྱེས་པ(84); ,D3856,154
དང་། མངལ་ནས་སྐྱེས་པ་དང་། དྲོད་གཤེར་,ལས་,ལས་,ལས་,ལ་,སྐྱེས་པ་དང་། རྫུས་ཏེ་སྐྱེས་པ་དང་། གཟུགས་,K,g,,,,,,,,c=p=d n 8.62%,c ལས(5885), གཤེར་ལས(60), ལས་སྐྱེས་པ(99); p ལས(5885), གཤེར་ལས(60), ལས་སྐྱེས་པ(99); d ལས(5885), གཤེར་ལས(60), ལས་སྐྱེས་པ(99); n ལ(33965), ལ་སྐྱེས་པ(144); ,D3856,155
ངན་ལས་འདས་པའི་གྲོང་ཁྱེར་འཇིག་རྟེན་ཐམས་ཅད་,ལ་,ལས་,ལས་,ལ་,མངོན་པར་འཕགས་པ་དང་། བྱང་ཆུབ་ཀྱི་ཡན་,K,g,,,,,,,,c=d p=n 82.28%,c ལས(5885), ཐམས་ཅད་ལས(59), ལས་མངོན་པར(443), ཐམས་ཅད་ལས་མངོན་པར(95), འཇིག་རྟེན་ཐམས་ཅད་ལས་མངོན་པར(71); p ལ(33965), ཐམས་ཅད་ལ(486), ལ་མངོན་པར(5361), ཐམས་ཅད་ལ་མངོན་པར(188); d ལས(5885), ཐམས་ཅད་ལས(59), ལས་མངོན་པར(443), ཐམས་ཅད་ལས་མངོན་པར(95), འཇིག་རྟེན་ཐམས་ཅད་ལས་མངོན་པར(71); n ལ(33965), ཐམས་ཅད་ལ(486), ལ་མངོན་པར(5361), ཐམས་ཅད་ལ་མངོན་པར(188); ,D3856,212
བྱ་བ་སྨྲས་ཏེ། སེམས་དམིགས་པ་མང་པོ་,ལ་,ལས་,ལས་,ལ་,འཕྲོ་ཞིང་སྤྲེའུ་བཞིན་དུ་ངེས་པར་མི་གནས་པས་,K,g,,,,,,,,c=d p=n 82.28%,c ལས(5885), མང་པོ་ལས(64); p ལ(33965), མང་པོ་ལ(969); d ལས(5885), མང་པོ་ལས(64); n ལ(33965), མང་པོ་ལ(969); ,D3856,258
པ་དེ་དག་ཏུ་འགྲོ་བར་མི་འགྱུར་བར་ཤེས་,ན་,ནས་,ནས་,ན་,དེ་ལ་ལེགས་པར་བཏང་སྙོམས་སུ་གཞག་པར་བྱའོ། །,K,g,,,,,,,,c=d p=n 82.28%,c ནས(35333), ནས་དེ(8458), ཤེས་ནས(1122), ཤེས་ནས་དེ(64); p ན(73509), ན་དེ(8710), ཤེས་ན(1069), ཤེས་ན་དེ(59); d ནས(35333), ནས་དེ(8458), ཤེས་ནས(1122), ཤེས་ནས་དེ(64); n ན(73509), ན་དེ(8710), ཤེས་ན(1069), ཤེས་ན་དེ(59); ,D3856,268
ཞེས་མི་བརྗོད་པ་ལྟ་བུའོ། །དེས་ན་འདིར་,ནི་,ན་,ན་,ནི་,འཇིག་རྟེན་པས་ཡོངས་སུ་བཏགས་པའི་ས་ལ་སོགས་,K,g,,,,,,,,c=d p=n 82.28%,c ན(73509), ར་ན(173); p ནི(44237), ར་ནི(161), ནི་འཇིག་རྟེན་པ(75); d ན(73509), ར་ན(173); n ནི(44237), ར་ནི(161), ནི་འཇིག་རྟེན་པ(75); ,D3856,295
