Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
བུར་གནས་པ་ལ། །མཚན་མའི་གོས་ཀྱིས་མ་,གཡོགས་པ ར །_། རང་ འབྱུང་,,གཡོགས་པ །_། རང་ བྱུང་,གཡོགས་པ ར །_། རང་ འབྱུང་,ཡེ་ཤེས་དྲོད་པོ་ཆེ། །ཆགས་སྡང་མཚན་མ་,K,,,nw✘,,,,,,p=n d 66.67%,p ; d ; n ; ,D2317,4
བག་ཆགས་སྦུབས་སུ་མ་ཞུགས་པར། །སྡུག་བསྔལ་,#འཁར་པ་,,འཁོར་བ་,མཁ ར་པ་,གཟུགས་མི་དགོས། །འདོད་ཡོན་སུན་མ་རང་སར་གྲོལ,K,,,nw✓,,,,,,p d n 11.11%,p ; d འཁོར་བ(43); n ; ,D2317,6
ཡང་དག་ལྟ་བར་ཡིད་ཆེས་བྱ། །བལྟ་བྱ་,བལྟ་,,ལྟ་,བལྟ་,བྱེད་གཉིས་དང་བྲལ། །ལྟ་བ་མེད་པའི་ལྟ་,K,,,,,⟶,,,,p=n d 66.67%,p བལྟ(300); d ལྟ(472), ལྟ་བྱེད(54); n བལྟ(300); ,D2317,2
ཕྱག་རྒྱ་ཆེན་པོ་ལྟ་མཆོག་ཡིན། །དེ་ཉིད་,རྟོག་པ འི་,,རྟོགས་པ འི་,རྟོག་པ འི་,ཡོན་ཏན་ནི། །མཚན་ཉིད་བཞི་རུ་ཤེས་པར་,K,,,,,⟶,,,,p=n d 66.67%,p རྟོག་པའི(1556); d རྟོགས་པའི(733); n རྟོག་པའི(1556); ,D2317,3
འཛིན་པ་ནུས་པ་ཡིན། །ཕྱོགས་ཆ་མེད་པའི་,བལྟ་བ འོ,,ལྟ་བ འོ,བལྟ་བ འོ,། །ཡང་དག་ལྟ་བའི་སྒྲོན་མ་ཞེས་བྱ་རྫོགས་,K,,,,,⟶,,,,p=n d 66.67%,p ; d ལྟ་བའོ(124), ལྟ་བའོ།_།(123); n ; ,D2317,8
ཀུན་ཤེས་རིག་པ་རྟེན་མེད་པའོ། །བག་ཆགས་,སྦུབས་,,སྦུབས་,སྲུབས་,སུ་མ་ཞུགས་པར། །སྡུག་བསྔལ་འཁོར་བ་གཟུགས་མི་,K,,,,,≠,,,,p=d n 11.11%,p སྦུབས(3), སྦུབས་སུ(106); d སྦུབས(3), སྦུབས་སུ(106); n སྲུབས(25); ,D2317,5
མཐའ་དང་བྲལ། །གྲུབ་མཐའ་ཀུན་གྱི་བློ་མ་,ཤོར,,ཤོག,ཤོར, །ལྟ་བ་རྒྱ་ཆེ་མཐའ་བྲལ་ནི། །མཐའ་,K,,,,,?,,,,p=n d 66.67%,p ཤོར(5); d ཤོག(1165), ཤོག_།(1450); n ཤོར(5); ,D2317,1
། །སྡུག་བསྔལ་འཁོར་བ་གཟུགས་མི་དགོས། །འདོད་ཡོན་,སོ་ ནམ་,,སུན་ མ་,སོ་ ནམ་,རང་སར་གྲོལ། །འཛིན་མེད་རིག་པ་བརླིངས་པ་,K,,,,,,≡,,,p=n d 66.67%,p ; d ; n ; ,D2317,7
དག་ལྟ་བའི་སྒྲོན་མ་ཞེས་བྱ་རྫོགས་སོ།། །།,,,,,,K,,,,,,,[ ],,p=d=n 11.11%,p (1), །།_།།(7586), སོ།།_།།(1472), རྫོགས་སོ།།_།།(1081); d (1), །།_།།(7586), སོ།།_།།(1472), རྫོགས་སོ།།_།།(1081); n (1), །།_།།(7586), སོ།།_།།(1472), རྫོགས་སོ།།_།།(1081); ,D2317,9
