Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
གྱི་སྡུག་བསྔལ་ལས་བསྐྱབ་པ་དང་། སྲོག་གི་བར་ཆད་,ལ་,ལས་,ལས་,ལ་,བསྐྱབ་པ་དང་། འཁོར་བའི་རྒྱུད་ལས་བསྐྱབ་པའོ། །,K,g,,,,,,,,c=d p=n 85.79%,c ལས(5885); p ལ(33965); d ལས(5885); n ལ(33965); ,D4358y,39
ཡིད་མི་དགེ་བ་ལས་ལྡོག་པའོ། །དགེ་བ་,ལས་,ལ་,ལ་,ལས་,འཇུག་པའི་ཚུལ་ཁྲིམས་ཀྱང་རྣམ་པ་གསུམ་སྟེ། ,K,g,,,,,,,,c=d p=n 85.79%,c ལ(33965), དགེ་བ་ལ(221), ལ་འཇུག་པ(92); p ལས(5885); d ལ(33965), དགེ་བ་ལ(221), ལ་འཇུག་པ(92); n ལས(5885); ,D4358y,45
མི་ཆགས་པར་འགྱུར། དོན་དམ་པའི་བདེན་པ་,ལས་,ལ་,ལ་,ལས་,དམིགས་པའི་ཤེས་རབ་ཀྱིས་ནི་འཕགས་པའི་ཤེས་རབ་,K,g,,,,,,,,c=d p=n 85.79%,c ལ(33965), བདེན་པ་ལ(179), ལ་དམིགས་པ(401); p ལས(5885); d ལ(33965), བདེན་པ་ལ(179), ལ་དམིགས་པ(401); n ལས(5885); ,D4358y,66
ཡང་རྣམ་པ་བཅུ་བཅུར་རིག་པར་བྱའོ། །དེ་,ལ་,ལས་,ལས་,ལ་,སྦྱིན་པར་བྱ་བའི་དངོས་པོ་རྣམ་པར་དག་པ་,K,g,,,,,,,,c=d p=n 85.79%,c ལས(5885), དེ་ལས(5447); p ལ(33965), དེ་ལ(763), ལ་སྦྱིན་པ(542), དེ་ལ་སྦྱིན་པ(43), དེ་ལ་སྦྱིན་པར(41); d ལས(5885), དེ་ལས(5447); n ལ(33965), དེ་ལ(763), ལ་སྦྱིན་པ(542), དེ་ལ་སྦྱིན་པ(43), དེ་ལ་སྦྱིན་པར(41); ,D4358y,79
ནི། རྒྱུ་གསུམ་གྱིས་ལྟུང་བ་ལས་བསླང་བ་,ལས་,ལ་,ལ་,ལས་,མཁས་པ་སྟེ་གསུམ་གང་ཞེ་ན། འགྱོད་པ་,K,g,,,,,,,,c=d p=n 85.79%,c ལ(33965), ལ་མཁས་པ(450); p ལས(5885); d ལ(33965), ལ་མཁས་པ(450); n ལས(5885); ,D4358y,113
པ་ཞེས་བྱ་བ་ནི། བསླབ་པའི་གཞི་རལ་,ན་,ནས་,ནས་,ན་,ཡང་ཕྱིས་ཆོས་བཞིན་བྱེད་པའོ། །ཡང་རྟག་ཏུ་,K,g,,,,,,,,c=d p=n 85.79%,c ནས(35333), ནས་ཡང(2960); p ན(73509), ན་ཡང(7917); d ནས(35333), ནས་ཡང(2960); n ན(73509), ན་ཡང(7917); ,D4358y,127
འཇུག་པ་དང་། གནས་པ་དང་། ལྡང་བ་,ལ་,དང་,དང་,ལ་,དབང་བ་རྣམ་པར་དག་པས་རྣམ་པར་དག་པ་,K,g,,,,,,,,c=d p=n 85.79%,c དང(18517), ལྡང་བ་དང(156); p ལ(33965), ལ་དབང་བ(196); d དང(18517), ལྡང་བ་དང(156); n ལ(33965), ལ་དབང་བ(196); ,D4358y,153
རབ་སྟེ། ཀུན་ནས་ཉོན་མོངས་པའི་ཆོས་ཤེས་,ནས་,ན་,ན་,ནས་,རྣམ་པར་བྱང་བའི་ངོ་བོ་ཉིད་ཀྱི་ཆོས་ཐོབ་,K,g,,,,,,,,c=d p=n 85.79%,c ན(73509), ཤེས་ན(1069), ན་རྣམ་པར(1044); p ནས(35333), ཤེས་ནས(1122), ནས་རྣམ་པར(645); d ན(73509), ཤེས་ན(1069), ན་རྣམ་པར(1044); n ནས(35333), ཤེས་ནས(1122), ནས་རྣམ་པར(645); ,D4358y,165
ཉིད་ཀྱིས་ཕྱི་མ་ལ་ཕ་རོལ་ཏུ་ཕྱིན་པ་,ལས་,ལ་,ལ་,ལས་,བག་ཡོད་པའི་རྒྱུ་ཡོངས་སུ་འཛིན་པར་བྱེད་དོ་,K,g,,,,,,,,c=d p=n 85.79%,c ལ(33965), ལ་བག(192), ཕྱིན་པ་ལ(14161); p ལས(5885), ཕྱིན་པ་ལས(446); d ལ(33965), ལ་བག(192), ཕྱིན་པ་ལ(14161); n ལས(5885), ཕྱིན་པ་ལས(446); ,D4358y,173
གཤེགས་པ་རྣམས་ཀྱི་སྤྲུལ་པའི་སྐུ་སྟོན་པའི་ཐབས་,ལས་,ལ་,ལ་,ལས་,མཁས་པའོ། །དེའི་ཕྱིར་དེ་བསྟན་པའི་དབང་དུ་,K,g,,,,,,,,c=d p=n 85.79%,c ལ(33965), ཐབས་ལ(1228), ལ་མཁས་པ(450), ཐབས་ལ་མཁས་པ(594); p ལས(5885), ཐབས་ལས(50); d ལ(33965), ཐབས་ལ(1228), ལ་མཁས་པ(450), ཐབས་ལ་མཁས་པ(594); n ལས(5885), ཐབས་ལས(50); ,D4358y,423
