Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
རབ་ཏུ་དབྱེ་བ་ལ་མཁས་པར་འགྱུར་བའི་ཆོས་ཀྱི་རྣམ་གྲངས་འདི་,ལ་,ལས་,ལས་,ལ་,སངས་རྒྱས་ཀྱི་མཐུས་དེ་བཞིན་གཤེགས་པ་ཡེ་ཤེས་,K,g,,,,,,,,c=d p=n 80.28%,c ལས(5885), འདི་ལས(1642), ལས་སངས་རྒྱས(199); p ལ(33965), འདི་ལ(173), ལ་སངས་རྒྱས(1341), འདི་ལ་སངས་རྒྱས(80); d ལས(5885), འདི་ལས(1642), ལས་སངས་རྒྱས(199); n ལ(33965), འདི་ལ(173), ལ་སངས་རྒྱས(1341), འདི་ལ་སངས་རྒྱས(80); ,D3993,75
དེ་ཡང་རང་གི་དོན་དང་། གཞན་གྱི་དོན་,ལས་,ལ་,ལ་,ལས་,བརྩམས་ནས་རྣམ་པ་བརྒྱད་དུ་རིག་པར་བྱ་སྟེ,K,g,,,,,,,,c=d p=n 80.28%,c ལ(33965), དོན་ལ(985), ལ་བརྩམས(92); p ལས(5885), དོན་ལས(99), ལས་བརྩམས(334); d ལ(33965), དོན་ལ(985), ལ་བརྩམས(92); n ལས(5885), དོན་ལས(99), ལས་བརྩམས(334); ,D3993,109
པའོ། །དེ་ལ་རང་གི་དོན་ལ་བརྩམས་པ་,ན་,ནི་,ནི་,ན་,ཏིང་ངེ་འཛིན་གྱི་རྟེན་གྱི་ཡོན་ཏན་ཡོངས་སུ་,K,g,,,,,,,,c=d p=n 80.28%,c ནི(44237), ནི་ཏིང་ངེ་འཛིན(430); p ན(73509), བརྩམས་པ་ན(47), ན་ཏིང་ངེ་འཛིན(230); d ནི(44237), ནི་ཏིང་ངེ་འཛིན(430); n ན(73509), བརྩམས་པ་ན(47), ན་ཏིང་ངེ་འཛིན(230); ,D3993,120
དོན་ལ་སྒྲ་ཇི་བཞིན་དུ་འཛིན་པའོ། །ཐོས་,ནས་,ན་,ན་,ནས་,ཞེས་བྱ་བ་ནི་ཐོས་ནས་དེ་བཤད་པར་དཀའ་,K,g,,,,,,,,c=d p=n 80.28%,c ན(73509), ཐོས་ན(696), ན་ཞེས་བྱ་བ(544); p ནས(35333), ཐོས་ནས(4139), ནས་ཞེས་བྱ་བ(176); d ན(73509), ཐོས་ན(696), ན་ཞེས་བྱ་བ(544); n ནས(35333), ཐོས་ནས(4139), ནས་ཞེས་བྱ་བ(176); ,D3993,192
ཁྲོ་བ་སྐྱེ་བར་འགྱུར་ཞེ་ན། ངེས་པ་,ནི་,འདི་,འདི་,ནི་,རྣམ་པ་གཉིས་ཏེ། རྣམ་པར་སྨིན་པ་མྱོང་,K,g,,,,,,,,c=d p=n 80.28%,c འདི(1651), འདི་རྣམ་པ(130); p ནི(44237), ནི་རྣམ་པ(1152); d འདི(1651), འདི་རྣམ་པ(130); n ནི(44237), ནི་རྣམ་པ(1152); ,D3993,220
སོགས་པའོ། །ཡི་གེའི་འབྲུ་ནི་ཨ་ཞེས་བྱ་བ་,ནི་ སོགས་པ་,ལ་སོགས་པ་,ལ་སོགས་པ་,ནི་ སོགས་པ་,ཡི་གེའོ། །གྲངས་ནི་མིང་དང་ཚིག་སྟེ། ,K,g,,,,,,,,c=d p=n 80.28%,c ལ་སོགས་པ(403), ཞེས་བྱ་བ་ལ་སོགས་པ(466); p ; d ལ་སོགས་པ(403), ཞེས་བྱ་བ་ལ་སོགས་པ(466); n ; ,D3993,224
ཞེས་ཕྱིས་ཡིད་ཆེས་པ་བསྐྱེད་པའི་ཕྱིར་རོ། །,དེ་ ན་,དེ་ནས་,དེ་ནས་,དེ་ ན་,བྱང་ཆུབ་སེམས་དཔའ་རྡོ་རྗེའི་སྙིང་པོས་ཕྱོགས་བཅུར་,K,g,,,,,,,,c=d p=n 80.28%,c དེ་ནས(48227), །_།དེ་ནས(35076), དེ་ནས་བྱང་ཆུབ(2582), །_།དེ་ནས་བྱང་ཆུབ(1776), རོ།_།དེ་ནས་བྱང་ཆུབ(157), །_།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ(1615), རོ།_།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ(149); p དེ་ན(5593), །_།དེ་ན(909), དེ་ན་བྱང་ཆུབ(215), །_།དེ་ན་བྱང་ཆུབ(44), །_།དེ་ན་བྱང་ཆུབ་སེམས་དཔའ(42); d དེ་ནས(48227), །_།དེ་ནས(35076), དེ་ནས་བྱང་ཆུབ(2582), །_།དེ་ནས་བྱང་ཆུབ(1776), རོ།_།དེ་ནས་བྱང་ཆུབ(157), །_།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ(1615), རོ།_།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ(149); n དེ་ན(5593), །_།དེ་ན(909), དེ་ན་བྱང་ཆུབ(215), །_།དེ་ན་བྱང་ཆུབ(44), །_།དེ་ན་བྱང་ཆུབ་སེམས་དཔའ(42); ,D3993,318
ཅི་རྒྱ་ཆེར་འཆད་དམ། འོན་ཀྱང་མདོར་འཆད་,ཅེས་ ན,ཅེ་ན,ཅེ་ན,ཅེས་ ན,། རྒྱ་ཆེར་འཆད་མི་ནུས་ལ་མདོར་འཆད་དེ,K,g,,,,,,,,c=d p=n 80.28%,c ཅེ་ན(40), ཅེ་ན།_(947); p ; d ཅེ་ན(40), ཅེ་ན།_(947); n ; ,D3993,401
པ་ཉིད་ཀྱི་ཕྱིར་ངེས་པས་ཤིན་ཏུ་འདས་པ་,ནི་,ན་,ན་,ནི་,གང་གི་ཕྱིར། དེ་བཞིན་གཤེགས་པའི་རིགས་སུ་,K,g,,,,,,,,c=d p=n 80.28%,c ན(73509), ན་གང(1973), འདས་པ་ན(290); p ནི(44237), ནི་གང(5165), འདས་པ་ནི(191); d ན(73509), ན་གང(1973), འདས་པ་ན(290); n ནི(44237), ནི་གང(5165), འདས་པ་ནི(191); ,D3993,469
པ་རྣམས་ཞེས་གསུངས་པའོ། །རྣམ་པར་དག་པ་,ལ་,ལས་,ལས་,ལ་,སངས་རྒྱས་རྗེས་སུ་དྲན་པ་ནི་གང་གི་ཕྱིར,K,g,,,,,,,,c=d p=n 80.28%,c ལས(5885), དག་པ་ལས(43), ལས་སངས་རྒྱས(199); p ལ(33965), དག་པ་ལ(519), ལ་སངས་རྒྱས(1341); d ལས(5885), དག་པ་ལས(43), ལས་སངས་རྒྱས(199); n ལ(33965), དག་པ་ལ(519), ལ་སངས་རྒྱས(1341); ,D3993,484
