Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
། སེལ་བ་མཐུན་པ་ཉིད་དང་། ཐམས་ཅད་,ལ་,ལས་,ལས་,ལ་,བུམ་པའི་ཆུས་འཁྲུ་བ་ཉིད་ཀྱི་ཕྱིར་དེ་སྐད་,K,g,,,,,,,,c=d p=n 90.53%,c ལས(5885), ཐམས་ཅད་ལས(59); p ལ(33965), ཐམས་ཅད་ལ(486); d ལས(5885), ཐམས་ཅད་ལས(59); n ལ(33965), ཐམས་ཅད་ལ(486); ,T1817,26
པ་འདི་ནི་ས་སྦྱང་བའི་རིམ་པའོ། །དེ་,ལས་,ལ་,ལ་,ལས་,རླུང་དང་ཆུ་དང་ས་གཞི་རི་རབ་དང་བཅས་,K,g,,,,,,,,c=d p=n 90.53%,c ལ(33965), དེ་ལ(763), ལ་རླུང(287), དེ་ལ་རླུང(44); p ལས(5885), དེ་ལས(5447), ལས་རླུང(59); d ལ(33965), དེ་ལ(763), ལ་རླུང(287), དེ་ལ་རླུང(44); n ལས(5885), དེ་ལས(5447), ལས་རླུང(59); ,T1817,65
གཞན་ལ་མིན། །ཞེས་པ་དང་པོར་སློབ་དཔོན་,ལ་,ལས་,ལས་,ལ་,ལེགས་པར་སྦྱངས་པའི་བུམ་པའི་དབང་ཐོབ་པ་དང་། ,K,g,,,,,,,,c=d p=n 90.53%,c ལས(5885), ལས་ལེགས་པར(91); p ལ(33965), ལ་ལེགས་པར(422), སློབ་དཔོན་ལ(220); d ལས(5885), ལས་ལེགས་པར(91); n ལ(33965), ལ་ལེགས་པར(422), སློབ་དཔོན་ལ(220); ,T1817,108
ཧ་ཞེས་བྱ་བ་ནི་མིང་གི་དབང་ངོ་། །,ཡང་ན་,ཡང་ ནི་,ཡང་ ནི་,ཡང་ན་,དཀར་དམར་སྤེལ་བ་ནི་ཕྲེང་བའི་དབང་ངོ་། །,K,g,,,,,,,,c=d p=n 90.53%,c ཡང་ནི(1248), །_།ཡང་ནི(94); p ཡང་ན(2863), །_།ཡང་ན(1727); d ཡང་ནི(1248), །_།ཡང་ནི(94); n ཡང་ན(2863), །_།ཡང་ན(1727); ,T1817,127
དེ་བསྐྱེད་པའི་རིམ་པའི་ངོ་བོའོ། །གཞན་དུ་,ན་,ནི་,ནི་,ན་,ངོ་བོ་ཉིད་ཡིན་པ་དང་མ་ཡིན་པ་དང་,K,g,,,,,,,,c=d p=n 90.53%,c ནི(44237), དུ་ནི(2874), ནི་ངོ་བོ་ཉིད(225); p ན(73509), དུ་ན(819), ན་ངོ་བོ་ཉིད(65); d ནི(44237), དུ་ནི(2874), ནི་ངོ་བོ་ཉིད(225); n ན(73509), དུ་ན(819), ན་ངོ་བོ་ཉིད(65); ,T1817,229
གཏན་ལས་སུ་རུང་བའི་ཚེ། །སྤྱོད་པ་དག་,གི་,ནི་,ནི་,གི་,སྤྱད་པར་བྱ། །ཞེས་པ་རླུང་ལ་དབང་ཐོབ་,K,g,,,,,,,,c=d p=n 90.53%,c ནི(44237), དག་ནི(15855); p གི(1276), དག་གི(341); d ནི(44237), དག་ནི(15855); n གི(1276), དག་གི(341); ,T1817,329
ཅེས་བྱའོ། །ལ་ལ་དག་ན་རེ། རྒྱུ་,དག་,དང་,དང་,དག་,ཐབས་དང་འབྲས་བུ་དང་། །རྣམ་པ་གསུམ་པོ་,K,g,,,,,,,,c=d p=n 90.53%,c དང(18517), དང་ཐབས(1275), རྒྱུ་དང(2139); p དག(5192), དག་ཐབས(66), རྒྱུ་དག(111); d དང(18517), དང་ཐབས(1275), རྒྱུ་དང(2139); n དག(5192), དག་ཐབས(66), རྒྱུ་དག(111); ,T1817,332
བ་ཅི་མཆིས་བཟོད་པར་གསོལ། །བདག་གིས་འདི་,ལས་,ལ་,ལ་,ལས་,དགེ་བའི་རྩ་བ་ཅི་ཐོབ་པ། །དེས་ནི་,K,g,,,,,,,,c=d p=n 90.53%,c ལ(33965), འདི་ལ(173), ལ་དགེ་བ(67); p ལས(5885), འདི་ལས(1642), ལས་དགེ་བ(179); d ལ(33965), འདི་ལ(173), ལ་དགེ་བ(67); n ལས(5885), འདི་ལས(1642), ལས་དགེ་བ(179); ,T1817,353
མཛད་པའི་བཀའ་འདི་རྟག་ཏུ་ཡུན་རིང་གནས་གྱུར་,ཅིག _།,ཅིང ་།_།,ཅིང ་།_།,ཅིག _།,འདི་ལ་བརྟེན་ནས་ཀུན་གྱིས་བླ་མེད་འབྲས་བུ་,K,g,≠,,,,,,,c=d p=n 90.53%,c ཅིང་།_།(4630), གྱུར་ཅིང་།_།(575); p ཅིག_།(11159), ཅིག_།འདི(221), གྱུར་ཅིག_།(4504), གྱུར་ཅིག_།འདི(62); d ཅིང་།_།(4630), གྱུར་ཅིང་།_།(575); n ཅིག_།(11159), ཅིག_།འདི(221), གྱུར་ཅིག_།(4504), གྱུར་ཅིག_།འདི(62); ,T1817,355
ཡང་ན་དུས་ལ་སོགས་པ་བཞི་ཉིད་ཀྱི་ཡང་,ཕྱིར,ཕྱིར་ རོ,ཕྱིར་ རོ,ཕྱིར,། །དེ་ལ་བུམ་པའི་དབང་ལ་ཡང་དུ་ཡོད་,K,p,,,,,,,,c=d p=n 90.53%,c ཕྱིར་རོ(146), ཕྱིར་རོ།_།(5578); p ཕྱིར(11714), ཡང་ཕྱིར(339), ཕྱིར།_།(3664); d ཕྱིར་རོ(146), ཕྱིར་རོ།_།(5578); n ཕྱིར(11714), ཡང་ཕྱིར(339), ཕྱིར།_།(3664); ,T1817,10
