Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
། །ལས་རྣམས་དྲན་པས་ཟིན་པར་བྱ། །སྐྱོན་,སྤངས་,སྤངས་,སྤངས་,སྤོངས་,ལེགས་སྒྲུབ་དོན་ཡོད་བྱ། །སྤྱོད་ལམ་དོན་མེད་,K,,,,,⟶,,,,c=p=d n 66.67%,c སྤངས(803); p སྤངས(803); d སྤངས(803); n སྤོངས(115); ,T3946b,3
ཟག་དག་ནི་ཇི་ལྟར་གྲོལ། །དེ་ཕྱིར་དེ་,,,,ཉི་,གཉིས་འགྲུབ་པའི་ཕྱིར། །དཀའ་བའི་འབད་པ་ཆེན་,K,,,,,,≡,,,c=p=d n 66.67%,c (1), དེ(1), གཉིས(698), དེ་གཉིས(9205); p (1), དེ(1), གཉིས(698), དེ་གཉིས(9205); d (1), དེ(1), གཉིས(698), དེ་གཉིས(9205); n ཉི(9), དེ་ཉི(106); ,T3946b,1
པར། །སླ་བས་གོམས་པར་ཇི་ལྟར་འགྱུར། །,གོ་,གོ་,གོ་,གོང་,དགོས་ཁུར་ཁྱེར་རྒྱལ་སྲས་དེས། །དགེ་བའི་བཤེས་,K,,,,,,≡,,,c=p=d n 66.67%,c གོ(8103), །_།གོ(536); p གོ(8103), །_།གོ(536); d གོ(8103), །_།གོ(536); n གོང(3101), །_།གོང(276); ,T3946b,2
ཐོབ་དང་ཚོགས་འཕེལ་བའི། །ལས་ལ་ཞུམ་དང་,ངོ་ཚ་ སྤང་བ _།།,ངོ་ཚ་ སྤང་བ _།།,ངོ་ཚ་ སྤང་བ _།།,ངོ་ ངོ་ དགའ་ སྤང ་_།།,ང་རྒྱལ་ཁེངས་པ་གཉེན་པོས་གཞོམ། །ཞེ་གདུག་,K,,,,,,≡,,,c=p=d n 66.67%,c ; p ; d ; n ; ,T3946b,5
རང་གི་ཡོན་ཏན་སྦྱང། །དགེ་བའི་ཕྱོགས་ཀྱི་,,,,,སྦྱོར་བ་ལ། །སྤྲོ་བྱ་ཞུམ་དང་སེམས་མི་,K,,,,,,,[ ],,c=p=d=n 33.33%,c (1), སྤྲོ(232), །_།སྤྲོ(144); p (1), སྤྲོ(232), །_།སྤྲོ(144); d (1), སྤྲོ(232), །_།སྤྲོ(144); n (1), སྤྲོ(232), །_།སྤྲོ(144); ,T3946b,4
མེ་མཛད་ཡེ་ཤེས་ཀྱིས་མཛད་པ་རྫོགས་སོ། །,,,,,,K,,,,,,,[ ],,c=p=d=n 33.33%,c (1), །_།(997103), སོ།_།(78917), རྫོགས་སོ།_།(105); p (1), །_།(997103), སོ།_།(78917), རྫོགས་སོ།_།(105); d (1), །_།(997103), སོ།_།(78917), རྫོགས་སོ།_།(105); n (1), །_།(997103), སོ།_།(78917), རྫོགས་སོ།_།(105); ,T3946b,6
