Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
རྒྱ་གར་སྐད་དུ། ཨཱརྱ་བྷཊྭཱ་ར་ཀ་མཉྫུ་,#ཤྲཱི་པ་,,#ཤྲཱི་པ་,#ཤྲཱི་བ་,ར་མ་ཨརྠ་སྟུ་ཏི་ནཱ་མ། བོད་སྐད་དུ,K,,,,✓,,,,,p=d n 16.67%,p ; d ; n ; ,1-17_འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ།,1
སྐད་དུ། ཨཱརྱ་བྷཊྭཱ་ར་ཀ་མཉྫུ་ཤྲཱི་པ་ར་,#མཱརྠ་,,མ་ #ཨརྠ་,#མཱརྠ་,སྟུ་ཏི་ནཱ་མ། བོད་སྐད་དུ། འཕགས་,K,,,,✓,,,,,p=n d 50.00%,p མཱརྠ(8); d ; n མཱརྠ(8); ,1-17_འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ།,2
ཁྱོད་ལ་ཇི་ལྟར་བསྟོད། །འོན་ཀྱང་འཇིག་རྟེན་,བརྟེན་,,རྟེན་,བརྟེན་,རྟེན་གྱིས། །ཁྱོད་ནི་ཅི་འདྲ་དེ་བཞིན་དུ,K,,,,,≠,,,,p=n d 50.00%,p བརྟེན(256); d རྟེན(218), རྟེན་གྱིས(298); n བརྟེན(256); ,1-17_འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ།,3
པར་ཐུགས་སུ་ཆུད། །མཆོག་ཏུ་ཟབ་པ་ཉིད་,བསྟེན་པ,,བརྟེན་པ,བསྟེན་པ,། །ཟབ་པ་ཁྱོད་ལ་ཕྱག་འཚལ་བསྟོད། །དེ་,K,,,,,≠,,,,p=n d 50.00%,p བསྟེན་པ(449); d བརྟེན་པ(61); n བསྟེན་པ(449); ,1-17_འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ།,4
དོན་དམ་པའི་བསྟོད་པ་ཞེས་བྱ་བ་སློབ་དཔོན་,,,ཆེན་པོ་,ཆེན་པོ་,ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པ་རྫོགས་སོ,K,,,,,,s,,,p d=n 16.67%,p (1), སློབ་དཔོན(2825); d ཆེན་པོ(1828); n ཆེན་པོ(1828); ,1-17_འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ།,5
སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པ་རྫོགས་སོ།།,,,,,,K,,,,,,,[ ],,p=d=n 16.67%,p (1), །།(216); d (1), །།(216); n (1), །།(216); ,1-17_འཕགས་པ་རྗེ་བཙུན་འཇམ་དཔལ་གྱི་དོན་དམ་པའི་བསྟོད་པ།,6
