Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
མི་ལ་སྦྱོར་བ་གཞན་མི་དགོས། །དེ་ནས་,གསད་པ འི་,,བསད་པ འི་,,སྦྱོར་བྱེད་ན། །འཕང་སྲེག་གནན་གསུམ་ཤེས་པར་,K,,,,,⟶,,,,p d 91.30%,p གསད་པའི(151); d བསད་པའི(103); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,17
རྣམས། །སྦྱིན་སྲེག་ཆོ་གའི་གཞུང་ནས་ཤེས། །,རྫུས་,,བརྫུས་,,སྐྱེས་ཀྱི་སློབ་དཔོན་ཨརྱ་དྷེ་བས། མུ་སྟེགས་,K,,,,,⟶,,,,p d 91.30%,p རྫུས(269); d བརྫུས(69); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,21
དུ་བསྙེན་པ་བྱ། དེ་ནས་དྲིལ་ལ་ལས་,གཏུམ,,བཏུམ,,། །རང་གི་དཔུང་པ་གཡོན་ལ་གདགས་པར་བྱ,K,,,,,≠,,,,p d 91.30%,p གཏུམ(19); d བཏུམ(2); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,12
། བང་རིམ་བཞི་ལ་རིམ་བཞིན་བྲི། །གཟུངས་,ཚན་,,མཚན་,,ཉི་ཤུ་རྩ་གཅིག་ལ། །བདག་གི་དགྲ་བོ་,K,,,,,,≡,,,p d 91.30%,p ཚན(6); d མཚན(372); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,5
ཁུ་བས་ལིང་ག་བྱུག་པར་བྱ། །དཔྲལ་བར་,,,མིང་,,མིང་སྟེ་སྙིང་ཁར་རུས། །ཡན་ལག་བཞི་ལ་,K,,,,,,≡,,,p d 91.30%,p (1), མིང(4), སྟེ(27897); d མིང(4); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,8
ལ་ཛ་རྣོ་ནང་དུ་བསྟན་པ་དང་རཾ། ,ལ་,,ལྕེ་,,གསེར་གྱི་རྡོ་རྗེ་རྒྱ་གྲམ་བྲི། །དེ་ནས་,K,,,,,,≡,,,p d 91.30%,p ལ(33965), །_ལ(1773), ལ་གསེར(244); d ལྕེ(29), །_ལྕེ(1182); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,9
གསར་གོན་ལ་སྔས་ཁར་གཞུག། ལྷོ་རུ་མགོ་,,,བསྟན་,,བཞོགས་གཡས་ཕབ། །ཉལ་ལ་རྨི་ལྟས་བརྟག་པར་,K,,,,,,≡,,,p d 91.30%,p (1), མགོ(68), བཞོགས(1); d བསྟན(2152); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,14
ཟོར་གྱི་གཡས་སུ་སྟེ། །ཡུལ་གྱི་ལྷ་ལ་,,,ནས་ ཀྱི་,,གསེར་སྐྱེམས་དབུལ། །ཕྱོགས་ཀྱི་ལྷ་ལ་རང་གིས་,K,,,,,,s,,,p d 91.30%,p (1), ལ(33965), གསེར(58), ལ་གསེར(244); d ནས་ཀྱི(118); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,19
རུང་སྙིང་གི་ཁྲག་དང་ཁྲག་གཞན་ལ། །ཉུངས་,,,,,དཀར་སྐྱེ་ཚེ་ལན་ཚ་དང། དུག་དང་ཚེར་,K,,,,,,,[ ],,p=d 8.70%,p (1), ཚ(48); d (1), ཚ(48); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,18
སྦྱོར་བ་རྣམས་བཤིག་པའི་ཕྱིར་མཛད་པ་རྫོགས་སོ,།_།།།_།།,,།།_།།,,རྒྱ་གར་གྱི་མཁན་པོ་རྡོ་རྗེ་གདན་པ་དང་,K,,,,,,,[ ],,p d 91.30%,p ; d །།_།།(7586), སོ།།_།།(1472), །།_།།རྒྱ་གར(420), སོ།།_།།རྒྱ་གར(341), སོ།།_།།རྒྱ་གར་གྱི(334), རྫོགས་སོ།།_།།རྒྱ་གར(340), རྫོགས་སོ།།_།།རྒྱ་གར་གྱི(334), རྫོགས་སོ།།_།།རྒྱ་གར་གྱི་མཁན་པོ(325); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,22
ཀྱི་ལོ་ཙ་བ་བ་རི་བས་བསྒྱུར་བའོ།། །།,,,,,,K,,,,,,,[ ],,p=d 8.70%,p (1), །།_།།(7586); d (1), །།_།།(7586); ,2-31_ཁྲོ་བོ་རེག་ཚིག་གི་སྒྲུབ་པའི་ཐབས།,23
