Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ལྔ་དང་ནི། །རྣམ་ལྔས་འགྱོད་པ་བསལ་བ་,ལས,ལ,ལ,ལས,། །བརྟེན་ནས་ལྟུང་ལས་ལྡང་བར་འགྱུར། །དེ་,K,g,,,,,,,,c=d p=n 84.71%,c ལ(33965), ལ།_།(14361); p ལས(5885), ལས།_།(3638); d ལ(33965), ལ།_།(14361); n ལས(5885), ལས།_།(3638); ,D4040,9
ཡིན་པར་རིག་པར་བྱའོ། །དེ་ལ་སོགས་པ་,ལ་,ལས་,ལས་,ལ་,ནི་འདི་ལྟར་འདི་ན་ལ་ལ་ལྟུང་བ་གཅིག་,K,g,,,,,,,,c=d p=n 84.71%,c ལས(5885), ལས་ནི(2987), ལ་སོགས་པ་ལས(58); p ལ(33965), ལ་ནི(13387), ལ་སོགས་པ་ལ(380), ལ་སོགས་པ་ལ་ནི(44); d ལས(5885), ལས་ནི(2987), ལ་སོགས་པ་ལས(58); n ལ(33965), ལ་ནི(13387), ལ་སོགས་པ་ལ(380), ལ་སོགས་པ་ལ་ནི(44); ,D4040,91
ལ་བར་ཆད་བྱེད་པ་དང་། དམ་པའི་ཆོས་,ལ་,ལས་,ལས་,ལ་,འདུན་པ་བཟློག་པ་དང་། དམ་པའི་ཆོས་ལ་,K,g,,,,,,,,c=d p=n 84.71%,c ལས(5885), ཆོས་ལས(391); p ལ(33965), ཆོས་ལ(5130), ལ་འདུན་པ(155); d ལས(5885), ཆོས་ལས(391); n ལ(33965), ཆོས་ལ(5130), ལ་འདུན་པ(155); ,D4040,139
དུ་བདག་ཉིད་ཀྱིས་ཀུན་དུ་ཤེས་པར་བྱེད་པ་,དེ་,འདི་,འདི་,དེ་,ནི་བསྒྲུབ་པ་དམ་པའི་ཆོས་ལྟར་བཅོས་པ་ཡིན་,K,g,,,,,,,,c=d p=n 84.71%,c འདི(1651), འདི་ནི(23970), བྱེད་པ་འདི(515), བྱེད་པ་འདི་ནི(268); p དེ(1), དེ་ནི(35963), བྱེད་པ་དེ(56), བྱེད་པ་དེ་ནི(377); d འདི(1651), འདི་ནི(23970), བྱེད་པ་འདི(515), བྱེད་པ་འདི་ནི(268); n དེ(1), དེ་ནི(35963), བྱེད་པ་དེ(56), བྱེད་པ་དེ་ནི(377); ,D4040,142
། །དུས་གསུམ་དུ་བདག་ཉིད་ཀྱི་ཚུལ་ཁྲིམས་དག་,ལ་,ལས་,ལས་,ལ་,སོ་སོར་རྟོག་པར་བྱེད་ཅིང་གལ་ཏེ་སྔ་དྲོའི་,K,g,,,,,,,,c=d p=n 84.71%,c ལས(5885), དག་ལས(2911); p ལ(33965), དག་ལ(672), ལ་སོ་སོ(87); d ལས(5885), དག་ལས(2911); n ལ(33965), དག་ལ(672), ལ་སོ་སོ(87); ,D4040,182
སྡུད་པར་བྱེད་དོ། །དེ་གཉིས་ཀའི་དབང་གིས་,ནི་,ན་,ན་,ནི་,མཐུན་པར་འགྱུར་རོ། །མཐུན་པའི་དབང་གིས་ན་,K,g,,,,,,,,c=d p=n 84.71%,c ན(73509), གིས་ན(149); p ནི(44237), གིས་ནི(3142); d ན(73509), གིས་ན(149); n ནི(44237), གིས་ནི(3142); ,D4040,198
ན་མཐུན་པར་འགྱུར་རོ། །མཐུན་པའི་དབང་གིས་,ནི་,ན་,ན་,ནི་,སེམས་ཀུན་དུ་མི་འཁྲུག་པ་དང་ངག་ཀུན་དུ་མི་,K,g,,,,,,,,c=d p=n 84.71%,c ན(73509), གིས་ན(149), ན་སེམས(2592); p ནི(44237), གིས་ནི(3142), ནི་སེམས(4540), གིས་ནི་སེམས(58); d ན(73509), གིས་ན(149), ན་སེམས(2592); n ནི(44237), གིས་ནི(3142), ནི་སེམས(4540), གིས་ནི་སེམས(58); ,D4040,199
སྤྱོད་པས་གདུང་ཞིང་འཛེམ་ལ། སྡིག་པ་བྱས་,ནས་,ན་,ན་,ནས་,ཡང་དུས་དུས་སུ་འགྱོད་པའི་སེམས་དྲག་པོ་འཐོབ་ཅིང་འགྱོད་པ་བྱས་པ་དེས་,K,g,,,,,,,,c=d p=n 84.71%,c ན(73509), ན་ཡང(7917), བྱས་ན(3388), བྱས་ན་ཡང(98); p ནས(35333), ནས་ཡང(2960), བྱས་ནས(6811), བྱས་ནས་ཡང(64); d ན(73509), ན་ཡང(7917), བྱས་ན(3388), བྱས་ན་ཡང(98); n ནས(35333), ནས་ཡང(2960), བྱས་ནས(6811), བྱས་ནས་ཡང(64); ,D4040,214
བ་མི་བྱེད་པའི་སྦྱོར་བའོ། །མཐའ་ནི་གང་,ལ་,ལས་,ལས་,ལ་,བརྩམས་པར་གྱུར་པ་དེ་ལ་མཐར་ཐུག་པར་འགྲོ་,K,g,,,,,,,,c=d p=n 84.71%,c ལས(5885), གང་ལས(600); p ལ(33965), གང་ལ(85); d ལས(5885), གང་ལས(600); n ལ(33965), གང་ལ(85); ,D4040,259
མ་ཡིན། ལེགས་པ་ཁོ་ནར་ཡོངས་སུ་བརྟགས་,ནས་,ན་,ན་,ནས་,སྐབས་དབྱེ་བར་བྱ་བའམ་མི་དབྱེ་བར་བྱ་བ་,K,g,,,,,,,,c=d p=n 84.71%,c ན(73509), ན་སྐབས(44), བརྟགས་ན(305); p ནས(35333), ནས་སྐབས(92), བརྟགས་ནས(313); d ན(73509), ན་སྐབས(44), བརྟགས་ན(305); n ནས(35333), ནས་སྐབས(92), བརྟགས་ནས(313); ,D4040,274
རྒྱལ་གྱིས་མངོན་པར་ཚར་བཅད་པའི་ཕྱིར་གཞན་དག་,གི་,གི་,གི་,ནི་,མདུན་དུ་བདག་ལ་སྨོད་པར་བྱེད་ན་མི་རུང་,K,g,,,,,,,,c=p=d n 12.42%,c གི(1276), གི་མདུན(322), གཞན་དག་གི(313); p གི(1276), གི་མདུན(322), གཞན་དག་གི(313); d གི(1276), གི་མདུན(322), གཞན་དག་གི(313); n ནི(44237), ནི་མདུན(148), གཞན་དག་ནི(78); ,D4040,298
། །དེ་ལ་བདག་ཉིད་ལ་སོགས་པས། །སྨད་,ལ་སོགས་པ ས་,ལ་སོགས་པ་,ལ་སོགས་པ་,ལ་སོགས་པ ས་,མཐོང་ནས་ནི། །དེ་ནི་འགྱོད་པ་སྐྱེད་པར་,K,p,,,,,,,,c=d p=n 84.71%,c ལ་སོགས་པ(403); p ལ་སོགས་པས(101); d ལ་སོགས་པ(403); n ལ་སོགས་པས(101); ,D4040,10
བསླབ་པ་ལ། །བརྩོན་པ་དེ་ནི་འདུ་ཤེས་,ཀྱི,ཀྱིས,ཀྱིས,ཀྱི,། །གནས་པ་རྣམ་པ་ལྔ་ཡིན་ཏེ། །གྲོང་,K,p,,,,,,,,c=d p=n 84.71%,c ཀྱིས(6156), ཀྱིས།_།(3361), འདུ་ཤེས་ཀྱིས(262); p ཀྱི(5256), ཀྱི།_།(2371), འདུ་ཤེས་ཀྱི(600); d ཀྱིས(6156), ཀྱིས།_།(3361), འདུ་ཤེས་ཀྱིས(262); n ཀྱི(5256), ཀྱི།_།(2371), འདུ་ཤེས་ཀྱི(600); ,D4040,13
