Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
པས་ནམ་མཁའི་ཁམས་སུ་པཾ་ཡོངས་སུ་གྱུར་པ་,ལས་,ལས་,ལ་,ལས་,སྣ་ཚོགས་པདྨའི་ལྟ[ལྟེ]་བར་ཨོཾ་ལས་ཟླ་བའི་དཀྱིལ་,K,g,,,,,,,,c=p=n d 3.03%,c ལས(5885), གྱུར་པ་ལས(90), ལས་སྣ་ཚོགས(166); p ལས(5885), གྱུར་པ་ལས(90), ལས་སྣ་ཚོགས(166); d ལ(33965), གྱུར་པ་ལ(119), ལ་སྣ་ཚོགས(122); n ལས(5885), གྱུར་པ་ལས(90), ལས་སྣ་ཚོགས(166); ,D3664,17
པར་བསྒོམ་སྟེ། དེ་རྣམས་ཡོངས་སུ་གྱུར་པ་,ལས་,ལས་,ལས་,ལ་,ལྷ་མོ་སྒྲོལ་མར་བསྒོམ་པར་བྱ་སྟེ། སྐུ་,K,g,,,,,,,,c=p=d n 21.21%,c ལས(5885), ལས་ལྷ(129), གྱུར་པ་ལས(90); p ལས(5885), ལས་ལྷ(129), གྱུར་པ་ལས(90); d ལས(5885), ལས་ལྷ(129), གྱུར་པ་ལས(90); n ལ(33965), ལ་ལྷ(797), གྱུར་པ་ལ(119); ,D3664,20
མ་ལ་ཕྱག་འཚལ་ལོ། །དང་པོར་རེ་ཞིག་,སྔགས་པ ས་,སྔགས་པ ས་,སྔགས་པ ས་,སྔགས་པ་,ས་གཞི་ལེགས་ཤིང་མཉམ་ལ་གཙང་ཞིང་ཡིད་དགའ་,K,p,,,,,,,,c=p=d n 21.21%,c སྔགས་པས(658); p སྔགས་པས(658); d སྔགས་པས(658); n སྔགས་པ(529); ,D3664,3
པོ་འབར་ཞིང་གྱེན་དུ་བརྫེས་པ། ཕྱག་གཉིས་,ཀྱིས་,ཀྱིས་,ཀྱིས་,,རྡོ་རྗེ་དང་གྲི་གུག་བསྣམས་པ་ཉེ་བར་,K,p,,,,,,,,c=p=d n 21.21%,c ཀྱིས(6156), གཉིས་ཀྱིས(71), ཀྱིས་རྡོ་རྗེ(132); p ཀྱིས(6156), གཉིས་ཀྱིས(71), ཀྱིས་རྡོ་རྗེ(132); d ཀྱིས(6156), གཉིས་ཀྱིས(71), ཀྱིས་རྡོ་རྗེ(132); n (1), གཉིས(698), རྡོ་རྗེ(204); ,D3664,22
སེར་མོ་རྒྱན་ཐམས་ཅད་ཀྱིས་བརྒྱན་པ། ཕྱག་,གཡས་པ་,གཡས་པ ས་,གཡས་པ ས་,གཡས་པ་,རྔ་ཡབ་བསྣམས་པ། གཡོན་པས་རྨ་བྱའི་མདོངས་,K,p,,,,,,,,c=d p=n 72.73%,c གཡས་པས(417), ཕྱག་གཡས་པས(49); p གཡས་པ(1191), ཕྱག་གཡས་པ(112); d གཡས་པས(417), ཕྱག་གཡས་པས(49); n གཡས་པ(1191), ཕྱག་གཡས་པ(112); ,D3664,25
,#དྷི་,#དི་,#དི་,#དྷི་,ར་བ་ན་ཏཱ་རཱ་སཱ་དྷ་ནཾ། བོད་,K,,,,✓,,,,,c=d p=n 72.73%,c དི(31); p དྷི(26); d དི(31); n དྷི(26); ,D3664,1
གར་སྐད་དུ། ཁ་དི་ར་བ་ན་ཏཱ་,ར་,#རཱ་,#རཱ་,ར་,སཱ་དྷ་ནཾ། བོད་སྐད་དུ། སེང་ལྡེང་,K,,,,✓,,,,,c=d p=n 72.73%,c རཱ(178), ཏཱ་རཱ(55); p ར(2609), ཏཱ་ར(80); d རཱ(178), ཏཱ་རཱ(55); n ར(2609), ཏཱ་ར(80); ,D3664,2
འདུག་སྟེ། རང་གི་སྙིང་གར་ཟླ་བ་ལ་,#ཏཾ་ ཡིག་ དུར་བ འི་,#ཏཱཾ་ ཡིག་ #དཱུར་བ འི་,#ཏཱཾ་ ཡིག་ #དཱུར་བ འི་,#ཏཾ་ ཡིག་ དུར་བ འི་,མདོག་ལྟ་བུར་འོད་ཟེར་རྣམ་པ་ལྔ་འཕྲོ་བར་,K,,,,✓,,,,,c=d p=n 72.73%,c ; p ; d ; n ; ,D3664,5
ལ་བསྡུའོ། །དེ་ནས་ཡང་རང་གི་སྙིང་གའི་,#ཏཾ་,#ཏཱཾ་,#ཏཱཾ་,#ཏཾ་,ལས་འོད་སྤྲོས་པས། འོག་མིན་གྱི་གནས་ནས་,K,,,,✓,,,,,c=d p=n 72.73%,c ཏཱཾ(18); p ཏཾ(88); d ཏཱཾ(18); n ཏཾ(88); ,D3664,6
འདི་ལན་གསུམ་བརྗོད་པར་བྱ་སྟེ། ཨོཾ་སྭ་,#བྷ་,#བྷཱ་,#བྷཱ་,#བྷ་,ཝ་ཤུདྡྷཿསརྦ་དྷརྨཱཿསྭ་སྭ་བྷཱ་ཝ་ཤུདྡྷོ྅ཧཾཧཾ། ཨོཾ་,K,,,,✓,,,,,c=d p=n 72.73%,c བྷཱ(1), སྭ་བྷཱ(47); p བྷ(40); d བྷཱ(1), སྭ་བྷཱ(47); n བྷ(40); ,D3664,10
