Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
། ཐབས་དང་། ཤེས་རབ་བོ་ཞེའོ། །དེ་,ལས་,ལ་,ལ་,ལས་,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་མ་གཏོགས་,K,g,,,,,,,,c=d p=n 82.99%,c ལ(33965), དེ་ལ(763), ལ་ཤེས་རབ(583), དེ་ལ་ཤེས་རབ(95), དེ་ལ་ཤེས་རབ་ཀྱི(67); p ལས(5885), དེ་ལས(5447), ལས་ཤེས་རབ(105); d ལ(33965), དེ་ལ(763), ལ་ཤེས་རབ(583), དེ་ལ་ཤེས་རབ(95), དེ་ལ་ཤེས་རབ་ཀྱི(67); n ལས(5885), དེ་ལས(5447), ལས་ཤེས་རབ(105); ,T3915,56
འཁོར་མང་པོ་ཕུན་སུམ་ཚོགས་པ་ལ་སོགས་པ་,དང་,དག་,དག་,དང་,སེམས་ཅན་ཡོངས་སུ་སྨིན་པར་བྱེད་པ་དང་། ,K,g,,,,,,,,c=d p=n 82.99%,c དག(5192), དག་སེམས་ཅན(530), ལ་སོགས་པ་དག(75); p དང(18517), དང་སེམས་ཅན(545), ལ་སོགས་པ་དང(554); d དག(5192), དག་སེམས་ཅན(530), ལ་སོགས་པ་དག(75); n དང(18517), དང་སེམས་ཅན(545), ལ་སོགས་པ་དང(554); ,T3915,58
ན་ཡང་ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པ་,ནས་,ནས་,ན་,ནས་,ད་ལྟར་བྱུང་བའི་དུས་ཀྱི་བར་དུ་ངོ་བོ་,K,g,,,,,,,,c=p=n d 3.40%,c ནས(35333), མེད་པ་ནས(106); p ནས(35333), མེད་པ་ནས(106); d ན(73509), མེད་པ་ན(197); n ནས(35333), མེད་པ་ནས(106); ,T3915,90
སྙོམས་པར་འཇུག་པ་དང་། རྣམ་པར་ཐར་པ་,དང་ སོགས་པ འི་,ལ་སོགས་པ འི་,ལ་སོགས་པ འི་,དང་ སོགས་པ འི་,མིང་ཐོབ་བོ། །འདི་ལྟར་གང་གི་ཚེ་བཏང་,K,g,,,,,,,,c=d p=n 82.99%,c ལ་སོགས་པའི(131); p ; d ལ་སོགས་པའི(131); n ; ,T3915,145
བྱ་བའི་ཐ་ཚིག་གོ། །དེ་ལྟར་སེམས་ཙམ་,ལས་,ལ་,ལ་,ལས་,བཟླས་ནས་གཉིས་སྣང་བ་མེད་པའི་ཤེས་པ་ལས་,K,g,,,,,,,,c=d p=n 82.99%,c ལ(33965), ཙམ་ལ(56), ལ་བཟླས(297); p ལས(5885), ཙམ་ལས(111), ལས་བཟླས(62); d ལ(33965), ཙམ་ལ(56), ལ་བཟླས(297); n ལས(5885), ཙམ་ལས(111), ལས་བཟླས(62); ,T3915,161
གྱུར་པ་དེ་དག་མི་དམིགས་པའི་ཕྱིར་ཐག་པ་,ལས་,ལ་,ལ་,ལས་,སྦྲུལ་དུ་ཤེས་པ་བཞིན་དུ་སྤང་གི །གཞན་,K,g,,,,,,,,c=d p=n 82.99%,c ལ(33965), ལ་སྦྲུལ(71); p ལས(5885); d ལ(33965), ལ་སྦྲུལ(71); n ལས(5885); ,T3915,172
སྣང་བ་མེད་པའི་ཤེས་པ་ཁོ་ན་འབྱུང་བ་,ན་,ནས་,ནས་,ན་,སྣང་བ་མེད་པའི་ཡེ་ཤེས་ཀྱིས་མཐོང་ངོ་ཞེས་,K,g,,,,,,,,c=d p=n 82.99%,c ནས(35333), ནས་སྣང་བ(65); p ན(73509), ན་སྣང་བ(83); d ནས(35333), ནས་སྣང་བ(65); n ན(73509), ན་སྣང་བ(83); ,T3915,220
ངོ་། །དེ་ལྟར་མདོ་སྡེ་དེ་དང་དེ་དག་,ལ་,ལས་,ལས་,ལ་,ཐབས་དང་ཤེས་རབ་ཀྱི་ཚུལ་སྒྲུབ་པ་མཐའ་ཡས་,K,g,,,,,,,,c=d p=n 82.99%,c ལས(5885), ལས་ཐབས(42), དེ་དག་ལས(54); p ལ(33965), ལ་ཐབས(238), དེ་དག་ལ(229); d ལས(5885), ལས་ཐབས(42), དེ་དག་ལས(54); n ལ(33965), ལ་ཐབས(238), དེ་དག་ལ(229); ,T3915,249
དེ་ལྟར་ཤིན་ཏུ་བྱ་དཀའ་བ་ལ་ཞུགས་ནས་,རིང་པོ་,རིང་པོ ར་,རིང་པོ ར་,རིང་པོ་,མི་ཐོགས་པར་ཚོགས་ཡོངས་སུ་རྫོགས་ཏེ་གདོན་མི་,K,p,,,,,,,,c=d p=n 82.99%,c རིང་པོར(1042), རིང་པོར་མི(329), ནས་རིང་པོར(56); p རིང་པོ(2017), རིང་པོ་མི(243), ནས་རིང་པོ(245); d རིང་པོར(1042), རིང་པོར་མི(329), ནས་རིང་པོར(56); n རིང་པོ(2017), རིང་པོ་མི(243), ནས་རིང་པོ(245); ,T3915,15
དང་། གདགས་པ་ལ་སོགས་པ་བདག་ལ་དབང་,མེད་པ་,མེད་པ ར་,མེད་པ ར་,མེད་པ་,ཀུན་གྱིས་བདའ་བ་ཡིན་ཏེ། མི་འདོད་བཞིན་,K,p,,,,,,,,c=d p=n 82.99%,c མེད་པར(15663), མེད་པར་ཀུན(52), དབང་མེད་པར(53); p མེད་པ(5438), མེད་པ་ཀུན(184); d མེད་པར(15663), མེད་པར་ཀུན(52), དབང་མེད་པར(53); n མེད་པ(5438), མེད་པ་ཀུན(184); ,T3915,20
ཀྱང་སེམས་མཉམ་པར་འཇོག་པར་མི་འགྱུར་ཏེ། ,རབ་,རབ་ཏུ་,རབ་ཏུ་,རབ་,ཞི་བ་བདེ་བའི་ནོར་གྱིས་དབུལ་བ་དེ་དག་,K,p,,,,,,,,c=d p=n 82.99%,c རབ་ཏུ(49856), །_རབ་ཏུ(2539), རབ་ཏུ་ཞི་བ(44); p རབ(57), །_རབ(12442); d རབ་ཏུ(49856), །_རབ་ཏུ(2539), རབ་ཏུ་ཞི་བ(44); n རབ(57), །_རབ(12442); ,T3915,23
འདས་ཀྱིས་འཕགས་པ་དེ་བཞིན་གཤེགས་པའི་ཡེ་ཤེས་,ཀྱིས་,ཀྱི་,ཀྱི་,ཀྱི་,ཕྱག་རྒྱའི་ཏིང་ངེ་འཛིན་ལས་བཀའ་སྩལ་ཏོ། །,K,p,,,,,,,,c=d=n p 3.06%,c ཀྱི(5256), ཀྱི་ཕྱག(1531), ཡེ་ཤེས་ཀྱི(3542), ཡེ་ཤེས་ཀྱི་ཕྱག(144), ཡེ་ཤེས་ཀྱི་ཕྱག་རྒྱ(70); p ཀྱིས(6156), ཀྱིས་ཕྱག(333), ཡེ་ཤེས་ཀྱིས(90); d ཀྱི(5256), ཀྱི་ཕྱག(1531), ཡེ་ཤེས་ཀྱི(3542), ཡེ་ཤེས་ཀྱི་ཕྱག(144), ཡེ་ཤེས་ཀྱི་ཕྱག་རྒྱ(70); n ཀྱི(5256), ཀྱི་ཕྱག(1531), ཡེ་ཤེས་ཀྱི(3542), ཡེ་ཤེས་ཀྱི་ཕྱག(144), ཡེ་ཤེས་ཀྱི་ཕྱག་རྒྱ(70); ,T3915,35
དང་། སོ་སོའི་སྐྱེ་བོ་ཐམས་ཅད་དང་། བདག་,གིས་,གི་,གི་,གིས་,འདས་པ་དང་། མ་འོངས་པ་དང་། ད་,K,p,,,,,,,,c=d p=n 82.99%,c གི(1276), བདག་གི(11456); p གིས(2588), བདག་གིས(13868); d གི(1276), བདག་གི(11456); n གིས(2588), བདག་གིས(13868); ,T3915,45
