Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
། །དེ་རྗེས་དྲུག་ནི་འདུལ་བ་ཡིན། །ནངས་,ཀྱིས་,,ཀྱི་,ཀྱིས་,ཐ་མ་མངོན་པའོ། །དེ་ནི་ཐེག་པ་ཆུང་,K,p,,,,,,,,p=n d 77.78%,p ཀྱིས(6156); d ཀྱི(5256), ཀྱི་ཐ་མ(163); n ཀྱིས(6156); ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,3
ཁྱད་པར་འཕགས། །སྔགས་ལ་རྒྱུད་སྡེ་བཞི་རུ་,གསུངས་ ཏེ,,གསུངས,གསུངས་ ཏེ, །།བྱ་བའི་རྒྱུད་དང་སྤྱོད་པའི་རྒྱུད། །རྣལ་,K,,✘,,,,,,,p=n d 77.78%,p གསུངས་ཏེ(139); d གསུངས(2338); n གསུངས་ཏེ(139); ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,5
དམ་ཆོས་རིམ་པ་གསུམ་དུ་གསུངས། །རྒྱས་པར་,གསུང་,,གསུངས་,གསུང་,དང་འབྲིང་དུ་བཤད། །བསྡུས་པའི་དོན་དུ་བསྟན་,K,,,,,≠,,,,p=n d 77.78%,p གསུང(16), གསུང་དང(784); d གསུངས(2338); n གསུང(16), གསུང་དང(784); ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,1
བརྒྱུད་པ་རྣམ་པ་བཞི་རུ་བཤད། །རིགས་ཀྱི་རྒྱུད་དང་དོན་གྱི་,བརྒྱུད,,རྒྱུད,བརྒྱུད,། །བྱིན་རླབས་བརྒྱུད་དང་བརྡ་ཡི་བརྒྱུད། །མ་,K,,,,,?,,,,p=n d 77.78%,p བརྒྱུད(9); d རྒྱུད(232), རྒྱུད།_།(199), གྱི་རྒྱུད(364); n བརྒྱུད(9); ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,8
བསྡུས་པས་སྡེ་སྣོད་གསུམ་དག་སྟེ། །མདོ་སྡེ་,འདུལ་བ་,,འདུས་པ་,འདུལ་བ་,ཆོས་མངོན་ནོ། །ལྟ་བ་གཙོར་སྟོན་མངོན་པ་,K,,,,,,≡,,,p=n d 77.78%,p འདུལ་བ(94); d འདུས་པ(78); n འདུལ་བ(94); ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,2
ཐེག་པ་ཆེན་པོའི་གཞུང་། །མདོ་སོགས་རིམ་ལྔ་,མདོ་,,མང་,མདོ་,ཡིན་ཏེ། །དེ་རྗེས་རྣམ་བཞི་འདུལ་བ་ལ,K,,,,,,≡,,,p=n d 77.78%,p མདོ(673); d མང(8); n མདོ(673); ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,4
གསུངས། །ཟབ་ཅིང་རྒྱ་ཆེའི་ཞི་བྱེད་འདི། །,རྒྱུད་པ་ རྣམ་པ་,,བརྒྱུད་པ་ རྣམ་པ་,རྒྱུད་པ་ རྣམས་པ་,བཞི་རུ་བཤད། །རིགས་ཀྱི་རྒྱུད་དང་དོན་གྱི་རྒྱུད,K,,,,,,≡,,,p d n 11.11%,p ; d ; n ; ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,6
ཆེའི་ཞི་བྱེད་འདི། །བརྒྱུད་པ་རྣམ་པ་བཞི་རུ་བཤད། །,རིག་ གི་,,རིགས་ ཀྱི་,རིག་ གི་,རྒྱུད་དང་དོན་གྱི་རྒྱུད། །བྱིན་རླབས་བརྒྱུད་དང་,K,,,,,,≡,,,p=n d 77.78%,p ; d རིགས་ཀྱི(22718), །_།རིགས་ཀྱི(6783); n ; ,8-2_ཐེག་པ་གསུང་གི་སྒྲོན་མ།,7
