Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཧཱ་ན་ཧཱ་ན་བཛྲ་ཎ་བདག་ལ་བསྲུངས་ཤིག་,བསྲུངས་,,སྲུངས་,,ཤིག་ཧཱུཾ་ཕཊ་སྭཱཧཱ།ཞེས་བདག་གི་ཞལ་ནས་,K,,,,,⟶,,,,p d 100.00%,p བསྲུངས(86); d སྲུངས(44), ཤིག་སྲུངས(48), སྲུངས་ཤིག(117); ,290_ཡེ་ཤེས་མགོན་པོ་གྲི་གུག་གི་ཅན་གྱི་བདག་བསྐྱེད་བཟླས་པ་བསྟོད་པ།,4
གསོལ་བ་གདབ།བཟོད་པར་གསོལ།དགེ་བ་,བསྔོ,,སྔོ,, །འབུམ་ཚོ་བཅུ་གསུམ་བསྐྱལ་ན་སྟེང་གདོན་ལས་,K,,,,,≠,,,,p d 100.00%,p བསྔོ(100); d སྔོ(60); ,290_ཡེ་ཤེས་མགོན་པོ་གྲི་གུག་གི་ཅན་གྱི་བདག་བསྐྱེད་བཟླས་པ་བསྟོད་པ།,1
།ཕྱི་དང་ནང་དང་མི་འགྲུབ་དང་།།ལྡོག་,རྟགས་,,བརྟགས་,,ལྔ་རུ་ཤེས་པར་བྱ།།ཚུ་བ་ཤུགས་དྲག་,K,,,,,,≡,,,p d 100.00%,p རྟགས(121); d བརྟགས(205); ,290_ཡེ་ཤེས་མགོན་པོ་གྲི་གུག་གི་ཅན་གྱི་བདག་བསྐྱེད་བཟླས་པ་བསྟོད་པ།,2
།།ཆོས་འཆད་ལུང་སྟོན་གདུགས་འབུལ་དང་།།བནྡྷ་,སྟོན་པ་,,སྟན་པ་,,ནང་གིི་རྟགས།།མགོན་པོའི་སྐུ་སྟོན་གྲི་གུག་,K,,,,,,≡,,,p d 100.00%,p སྟོན་པ(1004); d ; ,290_ཡེ་ཤེས་མགོན་པོ་གྲི་གུག་གི་ཅན་གྱི་བདག་བསྐྱེད་བཟླས་པ་བསྟོད་པ།,3
