Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
གར་གྱི་མཁན་པོ་དེ་ཉིད་དང་། བོད་ཀྱི་,ལོཙྪ་བ་,,ལོ་ཙཱ་བ་,ལོཙྪ་བ་,དགེ་སློང་ཚུལ་ཁྲིམས་རྒྱལ་བས་བསྒྱུར་ཅིང་ཞུས་ཏེ་,K,,,nw✘,,,,,,p=n d 60.00%,p ལོཙྪ་བ(236), ལོཙྪ་བ་དགེ་སློང(44); d ལོ་ཙཱ་བ(58); n ལོཙྪ་བ(236), ལོཙྪ་བ་དགེ་སློང(44); ,17-92_ལྟུང་བ་བཤགས་པའི་ཆོ་ག,3
འདུན་གྱི་སྤྱན་སྔར་བཤགས་པར་འཚལ་བས་ཐུགས་ཀྱིས་,གཟུང་,,གཟུང་,#གཟང་,འཚལ་ཞེས་པ་དང་མཇུག་ལྟུང་བ་ལས་བསླང་བ་,K,,,nw✓,,,,,,p=d n 20.00%,p གཟུང(5), ཀྱིས་གཟུང(60); d གཟུང(5), ཀྱིས་གཟུང(60); n ; ,17-92_ལྟུང་བ་བཤགས་པའི་ཆོ་ག,2
,ཨ་,,#ཨཱ་,ཨ་,པཏྟི་དེཤནབིདྷི། བོད་སྐད་དུ། ལྟུང་བ་བཤགས་,K,,,,✓,,,,,p=n d 60.00%,p ཨ(188), །_ཨ(3821); d ཨཱ(89), །_ཨཱ(659); n ཨ(188), །_ཨ(3821); ,17-92_ལྟུང་བ་བཤགས་པའི་ཆོ་ག,1
ཚུལ་ཁྲིམས་རྒྱལ་བས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་,ཕབ་པ འོ,,ཕབ་པ,ཕབ་པ འོ, །། །།,K,,,,,,≡,,,p=n d 60.00%,p ; d ཕབ་པ(455), ལ་ཕབ་པ(438), ཕབ་པ།།_།།(185), ལ་ཕབ་པ།།_།།(185), གཏན་ལ་ཕབ་པ།།_།།(184), ཏེ་གཏན་ལ་ཕབ་པ།།_།།(134), ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།_།།(123); n ; ,17-92_ལྟུང་བ་བཤགས་པའི་ཆོ་ག,4
