Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
གཡས་པ་མཆོག་སྦྱིན་གྱི་ཕྱག་རྒྱས་གནས་པ། ,གཡོན་པ ས་,གཡོན་པ་,གཡོན་པ་,གཡོན་པ ས་,ཨུཏྤལ་བསྣམས་པ། དོན་ཡོད་གྲུབ་པའི་དབུ་རྒྱན་,K,p,,,,,,,,c=d p=n 62.50%,c གཡོན་པ(1041), །_གཡོན་པ(56); p གཡོན་པས(419); d གཡོན་པ(1041), །_གཡོན་པ(56); n གཡོན་པས(419); ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,4
དེ་བརྟན་པར་བྱ་བའི་ཕྱིར་ཨོཾ་ཤཱུ་ནྱ་ཏཱ་,ཛྙཱ་ན་,ཛྙཱ་ན་,ཛྙཱ་ན་,#ཛྙ་ ན་,བཛྲ་སྭ་བྷཱ་བ་ཨཱཏྨ་ཀོ྅ཧཾ་ཧཾ་ཞེས་པས་སྟོང་,K,,,,✓,,,,,c=p=d n 25.00%,c ཛྙཱ་ན(574), ཏཱ་ཛྙཱ་ན(50), ཛྙཱ་ན་བཛྲ(80), ཏཱ་ཛྙཱ་ན་བཛྲ(40); p ཛྙཱ་ན(574), ཏཱ་ཛྙཱ་ན(50), ཛྙཱ་ན་བཛྲ(80), ཏཱ་ཛྙཱ་ན་བཛྲ(40); d ཛྙཱ་ན(574), ཏཱ་ཛྙཱ་ན(50), ཛྙཱ་ན་བཛྲ(80), ཏཱ་ཛྙཱ་ན་བཛྲ(40); n ; ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,2
ཨོཾ་ཤཱུ་ནྱ་ཏཱ་ཛྙཱ་ན་བཛྲ་སྭ་བྷཱ་བ་ཨཱཏྨ་,ཀོ་ #ཧཾ་,#ཀོ྅ཧཾ་,#ཀོ྅ཧཾ་,ཀོ་ #ཧཾ་,ཧཾ་ཞེས་པས་སྟོང་པ་ཉིད་དུ་བསྒོམ་མོ། །,K,,,,✓,,,,,c=d p=n 62.50%,c ཀོ྅ཧཾ(5); p ; d ཀོ྅ཧཾ(5); n ; ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,3
བྱའོ། །ཡང་ལངས་པའི་ཚེ་སྐད་ཅིག་ཙམ་གྱིས་,,ལྷ་ མོ འི་ ང་རྒྱལ་ གྱིས་,ལྷ་ མོ འི་ ང་རྒྱལ་ གྱིས་,,ལྡང་བར་བྱའོ། །འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་,K,,,,,,l,,,c=d p=n 62.50%,c ; p (1), ལྡང(2), གྱིས(7492); d ; n (1), ལྡང(2), གྱིས(7492); ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,7
། ཡང་རང་གི་ཞལ་དུ་ཞུགས་ཡང་རང་གི་,སྙིང་,,,སྙིང་,ཁ་ནས་འབྱུང་བའི་རིམ་པ་སྔགས་ཀྱི་ཁ་དོག་,K,,,,,,≡,,,c=d p=n 62.50%,c (1), ཁ(195), གི(1276), གི་ཁ(229); p སྙིང(1), གི་སྙིང(881); d (1), ཁ(195), གི(1276), གི་ཁ(229); n སྙིང(1), གི་སྙིང(881); ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,5
སྐྱོན་མཆོད་པ་དང་གཏོར་མ་བཏང་སྟེ་སྨོན་ལམ་,བཏབ་ ལ,བཏབ་པ,བཏབ་པ,བཏབ་ ལ, །ལྷ་མོའི་ང་རྒྱལ་གྱིས་སྤྱོད་ལམ་ཐམས་ཅད་,K,,,,,,≡,,,c=d p=n 62.50%,c བཏབ་པ(444), སྨོན་ལམ་བཏབ་པ(208); p བཏབ་ལ(42); d བཏབ་པ(444), སྨོན་ལམ་བཏབ་པ(208); n བཏབ་ལ(42); ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,6
ཟླ་བའི་དཀྱིལ་འཁོར་གྱི་སྟེང་དུ་ཡི་གེ་ཏཱཾ་,བསམས་ ལ,བསམས་ ལ,བསམས་ ལ,བསམས, །དེ་ལས་འོད་ཟེར་ལྕགས་ཀྱུ་འདྲ་བ་སྤྲོས་,K,,,,,,s,,,c=p=d n 25.00%,c བསམས་ལ(73), བསམས་ལ།_(53); p བསམས་ལ(73), བསམས་ལ།_(53); d བསམས་ལ(73), བསམས་ལ།_(53); n བསམས(54); ,17-52_འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ་བཞུགས།,1
