Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ནད་རྣམས་སེལ་བ་སྨན་པའི་མཆོག །ཕྱག་ན་,རྡོ་རྗེ་,རྡོ་རྗེ ར་,རྡོ་རྗེ ར་,རྡོ་རྗེ་,ཕྱག་འཚལ་བསྟོད། །སྡིག་བཤགས་བསོད་ནམས་རྗེས་ཡི་,K,p,,,,,,,,c=d p=n 100.00%,c རྡོ་རྗེར(306); p རྡོ་རྗེ(204), ན་རྡོ་རྗེ(3133), རྡོ་རྗེ་ཕྱག(118); d རྡོ་རྗེར(306); n རྡོ་རྗེ(204), ན་རྡོ་རྗེ(3133), རྡོ་རྗེ་ཕྱག(118); ,17-146_སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག,5
དཀྱིལ་འཁོར་གྲུ་བཞི་བྱ། །མཆོད་རྟེན་ལྔ་གདབ་,བཏབ་,གདབ་,གདབ་,བཏབ་,ག་ལ། །འཁོར་ལོ་བྱ་རུ་རྫོགས་པར་བྱ,K,,,,,⟶,,,,c=d p=n 100.00%,c གདབ(313); p བཏབ(201); d གདབ(313); n བཏབ(201); ,17-146_སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག,1
གྱིས་བརླབས་ལ་ཕྱོགས་བཞིར་གཞག །རྨ་བྱའི་སྒྲོ་,ལྔ་,ལྔ འི་,ལྔ འི་,ལྔ་,མུ་མེན་དང་། །སྤོས་ཀྱི་སྡོང་པོ་སྣོད་བཞི་,K,,,,,,≡,,,c=d p=n 100.00%,c ལྔའི(11); p ལྔ(497); d ལྔའི(11); n ལྔ(497); ,17-146_སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག,2
མུ་མེན་དང་། །སྤོས་ཀྱི་སྡོང་པོ་སྣོད་བཞི་,དང,ཡང,ཡང,དང, །།གྲ་ལ་ལེགས་པར་གཞག་པར་བྱ། །མཆོད་,K,,,,,,≡,,,c=d p=n 100.00%,c ཡང(82), ཡང་།_།(4631), བཞི་ཡང(337); p དང(18517), དང་།_།(32216), བཞི་དང(47), བཞི་དང་།_།(94); d ཡང(82), ཡང་།_།(4631), བཞི་ཡང(337); n དང(18517), དང་།_།(32216), བཞི་དང(47), བཞི་དང་།_།(94); ,17-146_སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག,3
། །ཡིད་བཞིན་ནོར་བུ་ལྟ་བུར་མཚུངས། །ཤཱཀྱ་,ཐུབ་ ལ་,ཐུབ་པ ར་,ཐུབ་པ ར་,ཐུབ་ ལ་,ཕྱག་འཚལ་བསྟོད། །སྙིང་རྗེ་ཆེན་པོའི་མཆོག་གྱུར་,K,,,,,,≡,,,c=d p=n 100.00%,c ཐུབ་པར(489); p ཐུབ་ལ(80); d ཐུབ་པར(489); n ཐུབ་ལ(80); ,17-146_སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག,4
བ་གདབ་པས་བྱིན་གྱིས་རློབ་པར་བསམ་མོ། །,བུམ་པ འི་,བུམ་པ་,བུམ་པ་,བུམ་པ འི་,,K,,,,,,≡,,,c=d p=n 100.00%,c བུམ་པ(1742), །_།བུམ་པ(332); p བུམ་པའི(277), །_།བུམ་པའི(63); d བུམ་པ(1742), །_།བུམ་པ(332); n བུམ་པའི(277), །_།བུམ་པའི(63); ,17-146_སཱཙྪ་ལྔ་གདབ་པའི་ཆོ་ག,6
