Kumuta 'byung ba'i blo gros,ཀུམུཏ་འབྱུང་བའི་བློ་གྲོས
Rol pa'i rdo rje,རོལ་པའི་རྡོ་རྗེ
Maitri,
Rdsogs pa'i sangs rgyas,རྫོགས་པའི་སངས་རྒྱས
'dus bzang,འདུས་བཟང
Ghadhari,
Erapati,
Mi thub zla ba,མི་ཐུབ་ཟླ་བ
Gshan la phan pa bzang po (Parahita bhadra),གཤན་ལ་ཕན་པ་བཟང་པོ
Dran pa'i ye shes grags pa,དྲན་པའི་ཡེ་ཤེས་གྲགས་པ
Kamalarakṣita、Dīpaṁkarashrījnyāna,
Rigs gsum mgon po,རིགས་གསུམ་མགོན་པོ
Garbha ri pa,གརབྷ་རི་པ
Sangs rgyas,སངས་རྒྱས
Rdo rje bshad pa,རྡོ་རྗེ་བཤད་པ
Kongka byin,ཀོངཀ་བྱིན
Gshon nu grags pa,གཤོན་ནུ་གྲགས་པ
Padma 'byung gnas blo gros,པདྨ་འབྱུང་གནས་བློ་གྲོས
Chos ldan rab 'byor dbyangs (Dhār mikasubhūtighoṣa),ཆོས་ལྡན་རབ་འབྱོར་དབྱངས
Mu tig bum pa,མུ་ཏིག་བུམ་པ
Nag gi rin chen,ནག་གི་རིན་ཆེན
Rgyal ba kzang po,རྒྱལ་བ་ཀཟང་པོ
'jam dpal ye shes,འཇམ་དཔལ་ཡེ་ཤེས
Dpal 'dsin sde,དཔལ་འཛིན་སྡེ
Yon tan blo gros,ཡོན་ཏན་བློ་གྲོས
Munīndrabhadra,
'jigs byed lha,འཇིགས་བྱེད་ལྷ
Ma dpal mo,མ་དཔལ་མོ
Dpa' ba sbyin,དཔའ་བ་སྦྱིན
Sa'i rtsa lag (Pṛthivī bandhu mitra),སའི་རྩ་ལག
Sbyangs dka' zla ba,སྦྱངས་དཀའ་ཟླ་བ
Longs spyod rdo rje,ལོངས་སྤྱོད་རྡོ་རྗེ
mi pham bshes gnyen,མི་ཕམ་བཤེས་གཉེན
Durgasiṁha,
Jnyānashrī,
Dus 'khor shabs chen,དུས་འཁོར་ཤབས་ཆེན
Lakṣmī,
Zla ba grags pa (Candrakīrti),ཟླ་བ་གྲགས་པ
shākya srung ba,ཤྰཀྱ་སྲུང་བ
Nag po spyod pa,ནག་པོ་སྤྱོད་པ
Snying rje chen po,སྙིང་རྗེ་ཆེན་པོ
Dus 'khor shabs,དུས་འཁོར་ཤབས
Tripiṭakamala,
'jam pa'i rdo rje mnyes byas,འཇམ་པའི་རྡོ་རྗེ་མཉེས་བྱས
Surabhadra,
Rgyan bzang po,རྒྱན་བཟང་པོ
Thugs rje dpal,ཐུགས་རྗེ་དཔལ
Mtho btsun btso yags,མཐོ་བཙུན་བཙོ་ཡགས
Sgra gcan 'dsin bzang po (Rāhulabhadra),སྒྲ་གཅན་འཛིན་བཟང་པོ
Amoghavajra,
Shi ba 'tsho,ཞི་བ་འཚོ
Līlavajra,
Dārika pa,
Somashrī,
Rta dbyangs,རྟ་དབྱངས
Karma bstan pa'i nyin byed gtsug lag chos kyi snang ba,ཀརྨ་བསྟན་པའི་ཉིན་བྱེད་གཙུག་ལག་ཆོས་ཀྱི་སྣང་བ
Kamari,
Bhvabhadra,
Dāma pa,
Mchog rab snying po,མཆོག་རབ་སྙིང་པོ
Spyan ras gzigs brtul shugs (Avalokitavrata),སྤྱན་རས་གཟིགས་བརྟུལ་ཤུགས
Vīryacandra,
shūranggamavarma,
Dīpaṁkarashrījnyāna,
Acata,
Sujanabhadra,
nyin mdsad rdo rje,ཉིན་མཛད་རྡོ་རྗེ
Sāgara,
Rāhula,
Hūṁ mdsad rdo rje,ཧūṁ་མཛད་རྡོ་རྗེ
Ce khyi 'brug,ཅེ་ཁྱི་འབྲུག
Dge legs bshes gnyen (Kalyāṇamitra),དགེ་ལེགས་བཤེས་གཉེན
nyi ma'i dpal ye shes,ཉི་མའི་དཔལ་ཡེ་ཤེས
Sangs rgyas dpal ye shes,སངས་རྒྱས་དཔལ་ཡེ་ཤེས
shrīdhara,
Prabhākarakīrti,
Nor bzangs,ནོར་བཟངས
Bhade,
shes rab skyong,ཤེས་རབ་སྐྱོང
Shi ba 'tsho (shāntirakṣita),ཞི་བ་འཚོ ༼ཤāནཏིརཀṣཨིཏ༽
Kāyastha pa gayadhara,
Zla bzan grags pa,ཟླ་བཟན་གྲགས་པ
Yid bshin nor bu sbyin,ཡིད་བཤིན་ནོར་བུ་སྦྱིན
Lhan cig skyes pa'i rdo rje,ལྷན་ཅིག་སྐྱེས་པའི་རྡོ་རྗེ
Medhini,
Daṁṣṭrasena ?,
Mi thub zla ba,མི་ཐུབ་ཟླ་བ
Sutali,
Zla ba gang ba,ཟླ་བ་གང་བ
Abhayākaraguptapāda,
Kun tu bzang po,ཀུན་ཏུ་བཟང་པོ
Sangs rgyas ye shes,སངས་རྒྱས་ཡེ་ཤེས
Vikhyātadeva,
Dā byang chub sems dpa',དā་བྱང་ཆུབ་སེམས་དཔའ
Candragomi,
Vajrahruṁkara,
Maticitra,
Barbi pa,
Prajnyāshrī,
Dbu ma la dga' ba,དབུ་མ་ལ་དགའ་བ
Blo bzang snying po,བློ་བཟང་སྙིང་པོ
Klu'i byang chub,ཀླུའི་བྱང་ཆུབ
Prajnyārakṣita,
Zla ba'i bshes gnyen,ཟླ་བའི་བཤེས་གཉེན
Carapati,
Tshul khrims rgyal ba,ཚུལ་ཁྲིམས་རྒྱལ་བ
Buddhaguhya,
Chos ldan rab 'byor dbyangs,ཆོས་ལྡན་རབ་འབྱོར་དབྱངས
shāntideva,
Anu (Thon mi sambhoṭa),ཨནུ ༼ཐོན་མི་སམབྷོṭཨ༽
Shi ba lha (shāntideva),ཞི་བ་ལྷ
Kṛṣṇa paṇḍit,
Dri ma med pa'i lha,དྲི་མ་མེད་པའི་ལྷ
Indrabhūti chen po,ཨིནདྲབྷུཏི་ཆེན་པོ
Buddhashrījnyāna (K),
Saraha pa,སརཧ་པ
Rgyal ba'i sras,རྒྱལ་བའི་སྲས
Sangs rgyas byin,སངས་རྒྱས་བྱིན
Caryadi pa,
Āryadeva(?),
'od zer 'byung gnas grags pa,འོད་ཟེར་འབྱུང་གནས་གྲགས་པ
Dus shabs pa,དུས་ཤབས་པ
Chos ldan rab 'byor dbyangs,ཆོས་ལྡན་རབ་འབྱོར་དབྱངས
Rtag pa'i vajra,
Skal ldan grags pa,སྐལ་ལྡན་གྲགས་པ
'phags pa lha,འཕགས་པ་ལྷ
Shwa dmar cod pan 'dsin pa bshi pa,ཤྭ་དམར་ཅོད་པན་འཛིན་པ་བཤི་པ
Sarabhakha,
Rgyal bas byin,རྒྱལ་བས་བྱིན
Gnyis su med pa sbas pa,གཉིས་སུ་མེད་པ་སྦས་པ
ngo bo nyid med pa (Asvabhāva),ངོ་བོ་ཉིད་མེད་པ ༼ཨསབ༹བྷāབ༹༽
Ghoṣavajra,
Sgra gcan 'dsin dpal bshes gnyen,སྒྲ་གཅན་འཛིན་དཔལ་བཤེས་གཉེན
Jnyānavajra,
shes rab thar pa,ཤེས་རབ་ཐར་པ
Maudga gyi bu chen po,མཽདག་གྱི་བུ་ཆེན་པོ
Bhavabhadra,
Rdo rje dril bu,རྡོ་རྗེ་དྲིལ་བུ
Cilu pa,
Nali,
Mi pham bshes gnyen,མི་ཕམ་བཤེས་གཉེན
La ba pa (Kambala),ལ་བ་པ ༼ཀམབལ༽
Rin chen rdo rje dpal,རིན་ཆེན་རྡོ་རྗེ་དཔལ
Kṛṣṇa,
Sgrol ma can gyi sde,སྒྲོལ་མ་ཅན་གྱི་སྡེ
Ratnacandra,
shridhara,
'dul bas byin,འདུལ་བས་བྱིན
Mi'i dbang po grags pa,མིའི་དབང་པོ་གྲགས་པ
Āryashūra,
ngo ba nyid med pa,ངོ་བ་ཉིད་མེད་པ
shākyashrī bzang po (K),
Bha li pa (Vyāḍipāda),
Bde ba'i rgyal po (K),བདེ་བའི་རྒྱལ་པོ ༼ཀ༽
shrī bhadra,
Vina pa,
Karmavajra,
Kṣānti dpa' bo rdo rje,ཀṣāནཏི་དཔའ་བོ་རྡོ་རྗེ
Kun dpa' snying po,ཀུན་དཔའ་སྙིང་པོ
Dri med dpal bzang po,དྲི་མེད་དཔལ་བཟང་པོ
Klu'i blo,ཀླུའི་བློ
Mar me mdsad ye shes,མར་མེ་མཛད་ཡེ་ཤེས
Kamalarakṣita,
Lha dbang blo (Devendramati),ལྷ་དབང་བློ ༼དེབེ༹ནདྲམཏི༽
Dbyig gnyen,དབྱིག་གཉེན
Vimalashrī,
Dpa' bo (shūra),དཔའ་བོ 
Kerali pa,
Likari,
'jigs med 'byung gnas sbas pa,འཇིགས་མེད་འབྱུང་གནས་སྦས་པ
shrīmahājana,
Thub pa dpal bzang po,ཐུབ་པ་དཔལ་བཟང་པོ
Dbyig gnyen,དབྱིག་གཉེན
Kampala,
Sakya bshes gnyen,སཀྱ་བཤེས་གཉེན
shrī paṇḍit,
Thar pa'i 'byung gnas sbas pa,ཐར་པའི་འབྱུང་གནས་སྦས་པ
Jetari dgra las rnam par rgyal ba,ཇེཏརི་དགྲ་ལས་རྣམ་པར་རྒྱལ་བ
Mata,
kukurāja,
Rab 'byor zla ba (Subhūticandra),རབ་འབྱོར་ཟླ་བ
Sgeg pa'i rdo rje,སྒེག་པའི་རྡོ་རྗེ
Dpal brtsegs,དཔལ་བརྩེགས
Bhūri pa,
Muditakoṣa,
Kun sbyin,ཀུན་སྦྱིན
Sgra dbyangs bcu gcig pa,སྒྲ་དབྱངས་བཅུ་གཅིག་པ
Nap po spyod pa ba,ནཔ་པོ་སྤྱོད་པ་བ
indrabhūti,ཨིནདྲབྷུཏི
Indrabhūti 'bring po,ཨིནདྲབྷུཏི་འབྲིང་པོ
Dus shab pa chen po,དུས་ཤབ་པ་ཆེན་པོ
Dpal brtsegs、Nam mkha'i snying po等,དཔལ་བརྩེགས、ནམ་མཁའི་སྙིང་པོ
Niṣkalangka,
Mtsho skye rdo rje,མཚོ་སྐྱེ་རྡོ་རྗེ
Ye shes dpal bzang po,ཡེ་ཤེས་དཔལ་བཟང་པོ
Shi ba ye shes,ཞི་བ་ཡེ་ཤེས
Ba na ratna,བ་ན་རཏན
Grub pa thob pa bshi bcu,གྲུབ་པ་ཐོབ་པ་བཞི་བཅུ
kalyāṇamitra,
Yon tan bzang po,ཡོན་ཏན་བཟང་པོ
Mar me mdsad bzang po,མར་མེ་མཛད་བཟང་པོ
Nor 'dsin dpal,ནོར་འཛིན་དཔལ
Sumatikirti,
Gsal grags,གསལ་གྲགས
Dge ba'i dbang po,དགེ་བའི་དབང་པོ
Dpal gyi go cha,དཔལ་གྱི་གོ་ཆ
shākyashrī bzang po,
Lakṣmī (K),
Rdo rje my gu,རྡོ་རྗེ་མྱུ་གུ
Padma 'phel,པདྨ་འཕེལ
Kun tu bzang po,ཀུན་ཏུ་བཟང་པོ
Nāgabodhi,
Prajnyāpāvidhi,
Kumārashrī,
shūraṁgamavajra,
Bodhibhadra,
Acinti,
Dpa' bo rgyal po,དཔའ་བོ་རྒྱལ་པོ
Dad pa'i 'byung gnas go cha,དད་པའི་འབྱུང་གནས་གོ་ཆ
Stong nyid ting nge 'dsin rdo rje,སྟོང་ཉིད་ཏིང་ངེ་འཛིན་རྡོ་རྗེ
Thar ba'i 'byung gnas sbas pa,ཐར་བའི་འབྱུང་གནས་སྦས་པ
[Durgasiṁha],
Snang ba mtha' yas rdo rje,སྣང་བ་མཐའ་ཡས་རྡོ་རྗེ
Rin chen bzang po,རིན་ཆེན་བཟང་པོ
Rab tu dga' ba'i 'byung gnas go cha,རབ་ཏུ་དགའ་བའི་འབྱུང་གནས་གོ་ཆ
Nag,ནག
Saraha,སརཧ
Rdo rje rnon po,རྡོ་རྗེ་རྣོན་པོ
ngag gi dbang phyug grags pa,ངག་གི་དབང་ཕྱུག་གྲགས་པ
Dus 'khor shabs,དུས་འཁོར་ཤབས
Ashokashrī,
Sangs rgyal gsang ba,སངས་རྒྱལ་གསང་བ
Mar me mdsad ye shes (Dīpaṁkarajnyāna),མར་མེ་མཛད་ཡེ་ཤེས 
Jnyānabodhi,
Ye shes kyi mkha' 'gro ma grub pa'i rgyal mo,ཡེ་ཤེས་ཀྱི་མཁའ་འགྲོ་མ་གྲུབ་པའི་རྒྱལ་མོ
Nor sbyin,ནོར་སྦྱིན
Padma rdo rje lcags kyu,པདྨ་རྡོ་རྗེ་ལྕགས་ཀྱུ
Byams pa mgon po,བྱམས་པ་མགོན་པོ
Rdo rje myu gu,རྡོ་རྗེ་མྱུ་གུ
Legs par grags pa,ལེགས་པར་གྲགས་པ
Vimalamitra,
Chos kyi grags pa dpal,ཆོས་ཀྱི་གྲགས་པ་དཔལ
shrī anupamarakṣita,
Mi phan bshes gnyen,མི་ཕན་བཤེས་གཉེན
Āryamati,
Dha'uri pa,
Ye shes rdo rje,ཡེ་ཤེས་རྡོ་རྗེ
Sna tshogs dmar po,སྣ་ཚོགས་དམར་པོ
Dpal gyi blo gros ma,དཔལ་གྱི་བློ་གྲོས་མ
Tanti pa,
Rab 'jigs rdo rje,རབ་འཇིགས་རྡོ་རྗེ
Maticitra、Phyogs kyi glang po,ཕྱོགས་ཀྱི་གླང་པོ
nyi ma grub,ཉི་མ་གྲུབ
Brtson 'grus dpal bshes gnyen,བརྩོན་འགྲུས་དཔལ་བཤེས་གཉེན
'phags ma sgrol ma,འཕགས་མ་སྒྲོལ་མ
Dgra las rgyal,དགྲ་ལས་རྒྱལ
Padma dkar po,པདྨ་དཀར་པོ
Rgyal po'i lha,རྒྱལ་པོའི་ལྷ
Ratnashrī,
Lwa ba pa,ལྭ་བ་པ
Jinamitra (?),ཇིནམིཏྲ ༼?༽
'jigs med 'byung gnas sbas pa,འཇིགས་མེད་འབྱུང་གནས་སྦས་པ
'jam dpal bshes gnyen,འཇམ་དཔལ་བཤེས་གཉེན
Kira pa,
Jagadānandajīvabhadra,
Darpaṇācārya,
Kṛṣṇa pa chen po,
Avadhūti、Gshon nu zla ba,གཤོན་ནུ་ཟླ་བ
Nirvāṇarakṣita,
Rol pa'i sbas pa,རོལ་པའི་སྦས་པ
Tog tse pa,ཏོག་ཙེ་པ
Indrabhūti,
Brtson 'gros bzang po,བརྩོན་འགྲོས་བཟང་པོ
Don yod 'char,དོན་ཡོད་འཆར
Sa 'tsho byin,ས་འཚོ་བྱིན
Dge 'dum sbyin gyi sras,དགེ་འདུམ་སྦྱིན་གྱི་སྲས
Bhavaskandha,
Mar me mdsad ye shes,མར་མེ་མཛད་ཡེ་ཤེས
Virūpa,
Jalandha ri pa,
Kamapala,
Las kyi rgyal po,ལས་ཀྱི་རྒྱལ་པོ
Bhgu paṇḍit,
Bhavaskandasya,
Nag po spyod pa ba,ནག་པོ་སྤྱོད་པ་བ
Yan lag med pa'i rdo rje,ཡན་ལག་མེད་པའི་རྡོ་རྗེ
Sangs rgyas gsang ba,སངས་རྒྱས་གསང་བ
Sa 'tsho sbyin,ས་འཚོ་སྦྱིན
Bhava pa,
Vajrālala,
shākyashrī,
Dgongs ba rab gsal,དགོངས་བ་རབ་གསལ
Vajracandragomin,
Bhavya,
Abhisangkata,
shuddhiprabha,
Sgra gcan gsang ba,སྒྲ་གཅན་གསང་བ
shūraṁgamavarmavajra,
Gshan la phan po'i dbayngs dgon pa,གཤན་ལ་ཕན་པོའི་དབཡངས་དགོན་པ
Wen tshegs (圓測),ཝེན་ཚེགས ༼圓測༽
Jayānanda (K),
Jetāri,
Kumārashrībhadra,
Sthiramati,
Dga' rab rdo rje(?),དགའ་རབ་རྡོ་རྗེ༼?༽
Mchog rab,མཆོག་རབ
Spyan ras gzigs,སྤྱན་རས་གཟིགས
Maitra,
Snying po,སྙིང་པོ
Gsung gi dbang phyug grags pa,གསུང་གི་དབང་ཕྱུག་གྲགས་པ
Ḍhangkadāsha,
Dga' ba'i grags pa,དགའ་བའི་གྲགས་པ
Klu sgrub(?),ཀླུ་སྒྲུབ༼?༽
Dril bu pa,དྲིལ་བུ་པ
Klu sgrub snying po,ཀླུ་སྒྲུབ་སྙིང་པོ
Gnyis su med pa'i rdo rje,གཉིས་སུ་མེད་པའི་རྡོ་རྗེ
Jālandhara pa,
Dgra las rgyas ba gsang ba,དགྲ་ལས་རྒྱས་བ་གསང་བ
Prajnyābhadra,
Sa ga'i lha (Vishākhadeva),ས་གའི་ལྷ
'jam dpal rgyal po grags,འཇམ་དཔལ་རྒྱལ་པོ་གྲགས
Sucandrabhadra,
Samudra,
Shi a 'tsho,ཤི་ཨ་འཚོ
Sukhitavajra,
shāntagarbha,
Vairocana、Dar ma blo gros,དར་མ་བློ་གྲོས
Don yod pa,དོན་ཡོད་པ
Rdo rje gdan pa,རྡོ་རྗེ་གདན་པ
shrībhadra,
Vairocanarakṣita,
Mahi pa,
shrīharṣadeva,
Phyogs kyi glang po,ཕྱོགས་ཀྱི་གླང་པོ
Dga' ba skyong,དགའ་བ་སྐྱོང
shes rab 'byung gnas sbas ba,ཤེས་རབ་འབྱུང་གནས་སྦས་བ
Durjayacandra,
Dānashīla,
shākya'i blo,ཤཀྱའི་བློ
Klu'i bshes gnyen,ཀླུའི་བཤེས་གཉེན
Dpal sbyin,དཔལ་སྦྱིན
Lcam lakṣmīkara,
Dam tshig rdo rje,དམ་ཚིག་རྡོ་རྗེ
Manaho,
shākyashrībhadra (K),
Padapāṇi,
'bum phrag gsum pa,འབུམ་ཕྲག་གསུམ་པ
Ghandha,
Subhāṣakīrti,
Byang chub snying po,བྱང་ཆུབ་སྙིང་པོ
Bhoṭa paṇḍit、Grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན
Dharmapāla,
Sajjana chen po,
Dīpaṁkarasrījnyāna,
Mahāmati,
Miticitra,
Candrahari pa,
Dpa' bo 'od gsal,དཔའ་བོ་འོད་གསལ
Yin bshin nor bu'i rgyal po,ཡིན་བཤིན་ནོར་བུའི་རྒྱལ་པོ
Bzang po,བཟང་པོ
Alaṁkakalasha,
Jnyānākara,
Byang chub snyin po,བྱང་ཆུབ་སྙིན་པོ
shes rab gsang ba,ཤེས་རབ་གསང་བ
shākya 'od (shākyaprabha),ཤཀྱ་འོད
Thub dka' zla ba,ཐུབ་དཀའ་ཟླ་བ
Obhyayākaragupta,
Vasubandu ,
Avadhūti,
Chos kyi 'byung gnas blo gros,ཆོས་ཀྱི་འབྱུང་གནས་བློ་གྲོས
Seng ge shabs 'bring pa,སེང་གེ་ཤབས་འབྲིང་པ
Bzang po sbyin pa,བཟང་པོ་སྦྱིན་པ
Sangr rgyas ye shes,སངར་རྒྱས་ཡེ་ཤེས
Dpe med bsrung ba,དཔེ་མེད་བསྲུང་བ
Klu sgrub、'gro bzang snying po,ཀླུ་སྒྲུབ、འགྲོ་བཟང་སྙིང་པོ
Dhyig gnyen,དྷྱིག་གཉེན
Phyogs kyi glaṁ po,ཕྱོགས་ཀྱི་གླང་པོ
Kṛṣṇa pa,
Vimalagarbha,
shrijaganmitrānanda,
Kāyasthacaṁkadāsa,
Mar me mdsad bzang po,མར་མེ་མཛད་བཟང་པོ
Rdo rje mkha' 'gro ma,རྡོ་རྗེ་མཁའ་འགྲོ་མ
shri avadhūti pa,
Rnyog med rdo rje,རྙོག་མེད་རྡོ་རྗེ
Nag kyi rin chen,ནག་ཀྱི་རིན་ཆེན
Rdo rje go cha,རྡོ་རྗེ་གོ་ཆ
Sūrakalasha,
Kumārakalasha,
Manapuruṣa,
Nag po pa,ནག་པོ་པ
Dpal ye shes,དཔལ་ཡེ་ཤེས
Dhamadhuma,
Viūpa,
Brtse ba can,བརྩེ་བ་ཅན
shes rab 'byung gnas blo gros,ཤེས་རབ་འབྱུང་གནས་བློ་གྲོས
Jabari pa,
Rnam grol sde,རྣམ་གྲོལ་སྡེ
Jetari dgra las rnam par rgyal ba,ཇེཏརི་དགྲ་ལས་རྣམ་པར་རྒྱལ་བ
Alalavajra,
Mi pham zla ba,མི་ཕམ་ཟླ་བ
shes rab 'byung gnas sbas pa,ཤེས་རབ་འབྱུང་གནས་སྦས་པ
Rgyal ba'i 'od,རྒྱལ་བའི་འོད
Carvati,
Sarvadhara,
Stobs bcu dpal bshes gnyen,སྟོབས་བཅུ་དཔལ་བཤེས་གཉེན
shrīmitrānanda,
Bharendraruci,
Chos skyong (Dharmapāla),ཆོས་སྐྱོང
Spyan ras gzigs dbang phyug,སྤྱན་རས་གཟིགས་དབང་ཕྱུག
Sugatashrī,
Stong pa nyid ting nge 'dsin gyi rdo rje,སྟོང་པ་ཉིད་ཏིང་ངེ་འཛིན་གྱི་རྡོ་རྗེ
Rdo rje'i blo,རྡོ་རྗེའི་བློ
Hruṁ,
Dpal dbyangs,དཔལ་དབྱངས
Sumatikīrti,
Nag gi dbang phyug grags pa,ནག་གི་དབང་ཕྱུག་གྲགས་པ
Anupamarakṣita,
Mya ngan med pa'i dpal,མྱ་ངན་མེད་པའི་དཔལ
Rin chen grags pa,རིན་ཆེན་གྲགས་པ
Herukadeva,
shūranggavajra,
Sunayashrī,
Rab tu shi ba'i bshes gnyen,རབ་ཏུ་ཞི་བའི་བཤེས་གཉེན
Padma'i lcags kyu,པདྨའི་ལྕགས་ཀྱུ
De bshin gshegs pa'i rdo rje,དེ་བཤིན་གཤེགས་པའི་རྡོ་རྗེ
shabari pa,
Ānandavajra,
nyi mo'i 'byung gnas zla ba,ཉི་མོའི་འབྱུང་གནས་ཟླ་བ
Mi bskyod rdo rje,མི་བསྐྱོད་རྡོ་རྗེ
Āryadeva,
Ye shes byin,ཡེ་ཤེས་བྱིན
Mtsho skyes,མཚོ་སྐྱེས
Sgeg pa rdo rje,སྒེག་པ་རྡོ་རྗེ
Mkha' 'gro ma rdo rje gdan ma,མཁའ་འགྲོ་མ་རྡོ་རྗེ་གདན་མ
Dpe med rdo rje,དཔེ་མེད་རྡོ་རྗེ
Zla ba'i snying po,ཟླ་བའི་སྙིང་པོ
Panaha,
Dam tshig bsrung ba,དམ་ཚིག་བསྲུང་བ
Cata pa,
Mi bskyod pa,མི་བསྐྱོད་པ
Phur bu,ཕུར་བུ
Chos kyi bshes gnyen,ཆོས་ཀྱི་བཤེས་གཉེན
shes rab dpal gsang ba,ཤེས་རབ་དཔལ་གསང་བ
ngang tshul bzang po (shīlabhadra),ངང་ཚུལ་བཟང་པོ 
Rnal 'byor pa,རྣལ་འབྱོར་པ
Grags sbyin ma,གྲགས་སྦྱིན་མ
shrīgupta,
Mi bskyod rdo rje,མི་བསྐྱོད་རྡོ་རྗེ
Rgyal ba bzang po,རྒྱལ་བ་བཟང་པོ
Dkon mchog gsum gyi 'bangs,དཀོན་མཆོག་གསུམ་གྱི་འབངས
Bhavyakīrti,
Tilaka,
Dngul gyi bum pa (K),དངུལ་གྱི་བུམ་པ
